customer_id,region,segment,signup_date
C00640,Brooklyn,Consumer,2022-02-24
C00641,Staten Island,Consumer,2021-12-25
C00642,Bronx,Consumer,2023-10-15
C00643,Manhattan,Consumer,2022-02-10
C00644,Staten Island,Consumer,2020-08-14
C00645,Manhattan,Consumer,2022-04-22
C00646,Bronx,Consumer,2021-06-08
C00647,Staten Island,Consumer,2020-07-22
C00648,Staten Island,Consumer,2023-07-01
C00649,NJ / Metro,Consumer,2021-07-02
C00650,NJ / Metro,Consumer,2021-10-24
C00651,NJ / Metro,SMB,2020-06-07
C00652,Brooklyn,SMB,2022-12-24
C00653,Bronx,Consumer,2020-11-28
C00654,Manhattan,Consumer,2024-12-24
C00655,Queens,Consumer,2023-02-17
C00656,Manhattan,SMB,2021-01-06
C00657,Manhattan,Consumer,2021-08-05
C00658,Staten Island,Consumer,2020-07-29
C00659,Manhattan,Consumer,2021-10-08
C00660,Manhattan,Consumer,2021-05-20
C00661,NJ / Metro,Consumer,2024-05-15
C00662,NJ / Metro,Consumer,2020-12-29
C00663,NJ / Metro,Consumer,2023-12-06
C00664,Queens,Consumer,2023-09-21
C00665,NJ / Metro,Consumer,2020-12-24
C00666,Queens,Consumer,2023-06-05
C00667,Queens,Consumer,2023-10-07
C00668,NJ / Metro,Consumer,2023-04-16
C00669,Queens,Consumer,2024-12-29
C00670,Staten Island,Consumer,2020-12-07
C00671,Bronx,SMB,2021-01-29
C00672,Manhattan,Consumer,2024-12-22
C00673,Brooklyn,Consumer,2021-04-17
C00674,Queens,Consumer,2020-08-16
C00675,Queens,Consumer,2021-11-26
C00676,Brooklyn,Consumer,2020-11-09
C00677,Manhattan,Consumer,2022-05-28
C00678,NJ / Metro,Consumer,2022-10-30
C00679,Queens,Consumer,2024-12-06
C00680,Staten Island,Consumer,2024-01-01
C00681,Brooklyn,Consumer,2021-04-24
C00682,NJ / Metro,Consumer,2021-08-20
C00683,NJ / Metro,Consumer,2021-08-20
C00684,Staten Island,Consumer,2024-12-20
C00685,NJ / Metro,SMB,2021-12-25
C00686,Bronx,Consumer,2021-12-24
C00687,Manhattan,Consumer,2024-11-06
C00688,Brooklyn,Consumer,2023-04-01
C00689,Bronx,Consumer,2020-02-15
C00690,Staten Island,Consumer,2023-01-01
C00691,Queens,SMB,2021-11-26
C00692,Manhattan,Consumer,2020-10-27
C00693,Staten Island,Consumer,2021-04-01
C00694,Bronx,Consumer,2024-07-28
C00695,Brooklyn,Consumer,2020-08-12
C00696,Queens,Enterprise,2020-03-29
C00697,Queens,Consumer,2023-02-26
C00698,Brooklyn,Consumer,2021-12-24
C00699,Staten Island,Consumer,2024-09-06
C00700,Manhattan,Consumer,2021-12-05
C00701,Staten Island,SMB,2020-04-06
C00702,Queens,Consumer,2024-12-20
C00703,Bronx,Consumer,2021-06-02
C00704,NJ / Metro,Consumer,2021-05-23
C00705,Manhattan,Consumer,2022-06-06
C00706,NJ / Metro,Consumer,2020-11-25
C00707,Bronx,Consumer,2022-07-10
C00708,Staten Island,Consumer,2022-07-28
C00709,Queens,Consumer,2024-12-20
C00710,Manhattan,Consumer,2022-09-29
C00711,Queens,Consumer,2021-05-16
C00712,Staten Island,Consumer,2021-11-01
C00713,Manhattan,Consumer,2023-05-11
C00714,Bronx,SMB,2022-04-22
C00715,Staten Island,Consumer,2021-11-15
C00716,Staten Island,Consumer,2022-01-16
C00717,Bronx,Consumer,2023-12-03
C00718,NJ / Metro,Consumer,2021-11-01
C00719,Bronx,Consumer,2024-04-11
C00720,Bronx,Consumer,2020-12-19
C00721,Bronx,Consumer,2022-01-02
C00722,NJ / Metro,Consumer,2022-11-30
C00723,Bronx,Consumer,2023-06-25
C00724,NJ / Metro,Consumer,2024-11-09
C00725,Staten Island,SMB,2022-02-19
C00726,Staten Island,SMB,2020-12-30
C00727,Bronx,Consumer,2021-07-04
C00728,Staten Island,SMB,2021-01-13
C00729,NJ / Metro,Consumer,2021-12-23
C00730,Bronx,SMB,2023-08-21
C00731,Brooklyn,Consumer,2021-05-30
C00732,Staten Island,SMB,2023-11-27
C00733,Brooklyn,Consumer,2023-11-16
C00734,Staten Island,SMB,2022-12-25
C00735,Bronx,Consumer,2021-03-20
C00736,Brooklyn,Consumer,2022-03-22
C00737,Brooklyn,Consumer,2021-08-27
C00738,Queens,Consumer,2024-07-05
C00739,Bronx,Consumer,2020-11-26
C00740,Manhattan,SMB,2024-05-08
C00741,Staten Island,Consumer,2022-09-04
C00742,Bronx,Consumer,2020-06-19
C00743,NJ / Metro,Consumer,2023-09-05
C00744,NJ / Metro,Consumer,2024-06-15
C00745,Staten Island,Consumer,2021-09-10
C00746,NJ / Metro,Consumer,2024-10-19
C00747,Bronx,SMB,2021-10-26
C00748,Manhattan,Consumer,2024-07-12
C00749,NJ / Metro,Consumer,2020-11-27
C00750,Staten Island,Consumer,2021-05-06
C00751,Queens,SMB,2021-02-02
C00752,Manhattan,Consumer,2021-11-25
C00753,Queens,SMB,2024-05-22
C00754,NJ / Metro,Consumer,2024-06-12
C00755,Brooklyn,Consumer,2021-08-01
C00756,NJ / Metro,SMB,2023-06-20
C00757,Queens,Consumer,2023-11-13
C00758,Bronx,Consumer,2021-04-12
C00759,Queens,Consumer,2021-11-17
C00760,Bronx,Consumer,2023-02-10
C00761,Brooklyn,Consumer,2023-11-06
C00762,NJ / Metro,Consumer,2024-05-22
C00763,Manhattan,Consumer,2022-12-27
C00764,Brooklyn,Consumer,2021-09-13
C00765,Brooklyn,Consumer,2020-08-11
C00766,Queens,Consumer,2021-09-22
C00767,Manhattan,Consumer,2020-11-28
C00768,Bronx,Consumer,2024-06-21
C00769,Manhattan,Consumer,2024-06-20
C00770,Brooklyn,Consumer,2020-11-12
C00771,Staten Island,Consumer,2023-11-29
C00772,Queens,Consumer,2020-04-08
C00773,Queens,SMB,2021-12-24
C00774,Bronx,Consumer,2022-01-29
C00775,Queens,SMB,2021-06-24
C00776,NJ / Metro,Consumer,2023-06-30
C00777,Queens,Consumer,2024-09-05
C00778,Queens,Consumer,2020-05-10
C00779,Manhattan,Consumer,2020-08-30
C00780,NJ / Metro,SMB,2022-06-18
C00781,Brooklyn,Consumer,2024-06-15
C00782,Staten Island,Consumer,2023-03-19
C00783,Staten Island,Consumer,2022-03-09
C00784,Staten Island,SMB,2023-07-21
C00785,Queens,Consumer,2024-06-30
C00786,Bronx,Consumer,2021-11-17
C00787,Brooklyn,Consumer,2023-12-20
C00788,Queens,Consumer,2023-08-21
C00789,Queens,Consumer,2024-08-05
C00790,Manhattan,Consumer,2022-11-21
C00791,Manhattan,Consumer,2024-01-08
C00792,NJ / Metro,Consumer,2024-01-06
C00793,Manhattan,Consumer,2020-02-07
C00794,Queens,SMB,2024-10-05
C00795,Manhattan,Consumer,2022-08-01
C00796,Manhattan,Consumer,2023-07-08
C00797,Manhattan,SMB,2021-12-22
C00798,Queens,Consumer,2020-12-25
C00799,Bronx,Consumer,2020-05-29
C00800,Staten Island,Consumer,2022-12-03
C00801,NJ / Metro,Consumer,2020-11-03
C00802,Bronx,Consumer,2023-11-22
C00803,Queens,Consumer,2021-05-25
C00804,Manhattan,Enterprise,2021-06-11
C00805,NJ / Metro,Consumer,2020-10-08
C00806,NJ / Metro,Consumer,2023-06-06
C00807,NJ / Metro,Consumer,2020-12-05
C00808,Queens,Consumer,2020-12-21
C00809,Queens,SMB,2021-12-29
C00810,Queens,Consumer,2021-03-19
C00811,Bronx,Consumer,2022-12-21
C00812,Staten Island,Consumer,2023-09-12
C00813,NJ / Metro,Consumer,2021-12-29
C00814,Manhattan,Consumer,2024-11-29
C00815,NJ / Metro,Consumer,2020-12-10
C00816,Bronx,Consumer,2020-01-17
C00817,Bronx,SMB,2020-03-15
C00818,Brooklyn,SMB,2023-01-18
C00819,NJ / Metro,Consumer,2022-04-04
C00820,Brooklyn,SMB,2023-05-20
C00821,Bronx,Enterprise,2021-12-10
C00822,Bronx,Consumer,2023-05-06
C00823,Bronx,Consumer,2022-08-03
C00824,NJ / Metro,Consumer,2022-11-01
C00825,NJ / Metro,Consumer,2023-08-01
C00826,NJ / Metro,Consumer,2021-06-22
C00827,Bronx,Consumer,2021-04-25
C00828,Manhattan,Consumer,2022-12-12
C00829,Bronx,Consumer,2021-12-12
C00830,Brooklyn,Consumer,2021-03-20
C00831,Brooklyn,Consumer,2024-12-08
C00832,Staten Island,Consumer,2020-08-27
C00833,Brooklyn,Consumer,2022-06-18
C00834,Queens,Consumer,2021-11-11
C00835,Staten Island,Consumer,2024-10-31
C00836,Queens,Consumer,2020-06-14
C00837,NJ / Metro,Consumer,2022-10-30
C00838,Bronx,SMB,2023-06-02
C00839,Queens,Consumer,2023-04-01
C00840,Staten Island,Consumer,2022-03-06
C00841,NJ / Metro,Consumer,2021-06-20
C00842,Queens,Consumer,2020-01-04
C00843,Queens,Consumer,2022-12-02
C00844,Queens,Consumer,2022-10-25
C00845,Bronx,Consumer,2020-07-02
C00846,Brooklyn,Consumer,2022-03-03
C00847,Staten Island,Consumer,2021-09-12
C00848,Bronx,Consumer,2022-09-19
C00849,NJ / Metro,Consumer,2021-10-01
C00850,Staten Island,Consumer,2021-10-08
C00851,Brooklyn,Enterprise,2021-03-03
C00852,Manhattan,Consumer,2022-01-15
C00853,Brooklyn,Consumer,2023-08-31
C00854,NJ / Metro,Consumer,2022-10-23
C00855,Bronx,Consumer,2020-01-23
C00856,Staten Island,Consumer,2024-11-08
C00857,Queens,SMB,2023-07-03
C00858,Staten Island,Consumer,2020-04-21
C00859,NJ / Metro,Consumer,2024-03-02
C00860,Bronx,Consumer,2020-03-22
C00861,Bronx,Consumer,2021-10-16
C00862,Manhattan,Consumer,2024-06-30
C00863,Queens,Consumer,2021-04-19
C00864,Brooklyn,Consumer,2022-04-01
C00865,Bronx,Consumer,2022-07-17
C00866,NJ / Metro,Consumer,2023-01-27
C00867,Manhattan,Consumer,2023-06-11
C00868,Queens,Consumer,2021-12-26
C00869,Bronx,Consumer,2024-05-25
C00870,NJ / Metro,Consumer,2022-07-23
C00871,Brooklyn,Consumer,2023-03-16
C00872,Queens,Consumer,2022-07-02
C00873,NJ / Metro,Consumer,2021-09-16
C00874,Manhattan,Consumer,2020-01-25
C00875,Manhattan,Consumer,2020-10-14
C00876,Brooklyn,Consumer,2022-11-10
C00877,Staten Island,Consumer,2022-01-18
C00878,Bronx,Consumer,2022-03-03
C00879,Queens,Consumer,2020-01-28
C00880,Queens,SMB,2023-08-12
C00881,NJ / Metro,SMB,2023-09-25
C00882,Manhattan,Consumer,2021-07-30
C00883,Staten Island,SMB,2020-12-14
C00884,Staten Island,Consumer,2024-12-12
C00885,Staten Island,Consumer,2023-04-16
C00886,Brooklyn,Consumer,2023-01-16
C00887,Brooklyn,Consumer,2023-11-06
C00888,Staten Island,Consumer,2020-06-02
C00889,Queens,Consumer,2023-03-20
C00890,Bronx,Consumer,2024-02-01
C00891,NJ / Metro,SMB,2020-10-27
C00892,Manhattan,Consumer,2021-03-07
C00893,Manhattan,Consumer,2021-07-16
C00894,Queens,Consumer,2020-07-28
C00895,Staten Island,Consumer,2020-12-12
C00896,Queens,Consumer,2023-08-25
C00897,Queens,SMB,2024-03-29
C00898,Manhattan,Consumer,2024-11-10
C00899,Staten Island,Consumer,2023-12-27
C00900,NJ / Metro,Consumer,2024-06-16
C00901,Bronx,Consumer,2024-01-23
C00902,Bronx,Consumer,2021-11-21
C00903,Queens,Consumer,2021-03-24
C00904,NJ / Metro,Consumer,2024-11-24
C00905,Staten Island,Consumer,2024-11-16
C00906,Manhattan,Consumer,2024-11-17
C00907,Bronx,Consumer,2020-02-02
C00908,Queens,Consumer,2021-12-26
C00909,Queens,Consumer,2024-07-18
C00910,Brooklyn,Consumer,2023-06-11
C00911,Brooklyn,Consumer,2020-12-22
C00912,Brooklyn,Consumer,2022-09-26
C00913,NJ / Metro,SMB,2024-07-22
C00914,Bronx,SMB,2020-11-05
C00915,Queens,Consumer,2020-10-25
C00916,Manhattan,Consumer,2024-01-10
C00917,Staten Island,Consumer,2021-05-21
C00918,Staten Island,Consumer,2020-02-22
C00919,Queens,Consumer,2023-09-27
C00920,Manhattan,Consumer,2022-12-25
C00921,Bronx,SMB,2024-08-13
C00922,Brooklyn,Consumer,2022-12-31
C00923,Queens,Consumer,2023-11-23
C00924,NJ / Metro,Consumer,2022-05-02
C00925,Queens,SMB,2022-06-21
C00926,Bronx,Consumer,2021-12-04
C00927,Brooklyn,Consumer,2021-01-10
C00928,Brooklyn,Consumer,2021-05-10
C00929,Queens,Consumer,2021-04-16
C00930,NJ / Metro,SMB,2024-03-10
C00931,NJ / Metro,Consumer,2024-09-11
C00932,Brooklyn,Consumer,2022-06-02
C00933,Manhattan,Consumer,2022-10-15
C00934,Staten Island,Consumer,2022-10-10
C00935,Queens,Consumer,2021-11-29
C00936,Manhattan,Consumer,2023-02-19
C00937,Queens,SMB,2022-11-02
C00938,Queens,Consumer,2024-12-09
C00939,Bronx,Consumer,2021-05-27
C00940,Queens,Consumer,2022-01-11
C00941,Queens,Consumer,2021-01-17
C00942,Queens,Consumer,2020-09-04
C00943,Staten Island,Consumer,2023-06-17
C00944,Bronx,Consumer,2023-03-12
C00945,NJ / Metro,Consumer,2023-12-02
C00946,Manhattan,Consumer,2023-09-12
C00947,NJ / Metro,Consumer,2022-12-28
C00948,Brooklyn,Consumer,2022-10-26
C00949,Bronx,Consumer,2024-12-17
C00950,Bronx,Consumer,2021-06-20
C00951,Manhattan,Consumer,2022-07-17
C00952,Brooklyn,Consumer,2023-04-08
C00953,NJ / Metro,SMB,2020-10-07
C00954,Bronx,Consumer,2022-11-04
C00955,Staten Island,Consumer,2024-01-24
C00956,Queens,Consumer,2023-12-27
C00957,Brooklyn,Consumer,2024-12-26
C00958,Bronx,Consumer,2022-11-26
C00959,Manhattan,Consumer,2021-08-15
C00960,Bronx,Consumer,2022-01-28
C00961,Brooklyn,Consumer,2020-05-10
C00962,NJ / Metro,Consumer,2024-08-30
C00963,Brooklyn,SMB,2023-06-18
C00964,Brooklyn,SMB,2024-06-19
C00965,Staten Island,Consumer,2024-01-29
C00966,Queens,Consumer,2023-12-23
C00967,Staten Island,SMB,2022-04-03
C00968,Bronx,Consumer,2021-03-15
C00969,Staten Island,Consumer,2020-06-20
C00970,Bronx,Consumer,2023-09-24
C00971,Manhattan,Consumer,2022-11-02
C00972,Queens,Consumer,2021-02-21
C00973,Staten Island,Consumer,2024-12-27
C00974,Bronx,Consumer,2021-09-26
C00975,NJ / Metro,Consumer,2021-07-05
C00976,NJ / Metro,Consumer,2021-07-15
C00977,NJ / Metro,Consumer,2021-11-10
C00978,Manhattan,Consumer,2024-11-09
C00979,Queens,SMB,2024-10-17
C00980,Staten Island,Consumer,2023-12-29
C00981,Manhattan,Consumer,2023-03-19
C00982,Manhattan,Consumer,2020-08-05
C00983,Staten Island,Consumer,2020-02-16
C00984,Manhattan,Consumer,2023-12-03
C00985,Staten Island,Consumer,2023-06-12
C00986,Bronx,Consumer,2022-06-05
C00987,Bronx,Enterprise,2022-06-12
C00988,Bronx,Consumer,2022-03-31
C00989,Queens,SMB,2022-05-07
C00990,Brooklyn,Consumer,2022-05-21
C00991,Bronx,Consumer,2020-01-18
C00992,Queens,Consumer,2021-09-19
C00993,Queens,Consumer,2022-08-08
C00994,NJ / Metro,Consumer,2022-10-24
C00995,Bronx,Consumer,2021-01-24
C00996,NJ / Metro,Consumer,2022-07-30
C00997,Bronx,Consumer,2020-05-15
C00998,Bronx,Consumer,2024-10-15
C00999,NJ / Metro,Consumer,2024-09-21
C01000,NJ / Metro,Consumer,2024-04-24
C01001,Bronx,Consumer,2024-03-31
C01002,Bronx,Consumer,2022-04-01
C01003,NJ / Metro,Consumer,2024-01-26
C01004,NJ / Metro,Consumer,2023-03-10
C01005,Queens,Consumer,2022-03-18
C01006,Queens,Consumer,2020-11-29
C01007,Manhattan,Consumer,2023-02-12
C01008,Bronx,Consumer,2024-12-06
C01009,Staten Island,Consumer,2020-05-30
C01010,Queens,Consumer,2020-07-04
C01011,NJ / Metro,Consumer,2022-03-19
C01012,NJ / Metro,Consumer,2021-10-14
C01013,Queens,Consumer,2020-09-13
C01014,Brooklyn,Consumer,2021-12-11
C01015,Queens,Consumer,2021-05-26
C01016,Brooklyn,Consumer,2023-03-24
C01017,Queens,Consumer,2022-01-08
C01018,Staten Island,Consumer,2021-05-01
C01019,Bronx,Consumer,2020-08-09
C01020,Brooklyn,Consumer,2023-12-03
C01021,Manhattan,Consumer,2024-01-12
C01022,Brooklyn,Consumer,2024-12-08
C01023,Manhattan,Consumer,2024-11-01
C01024,Manhattan,Consumer,2021-12-31
C01025,NJ / Metro,Consumer,2022-12-29
C01026,NJ / Metro,SMB,2024-06-07
C01027,Queens,Consumer,2022-03-29
C01028,Queens,Consumer,2021-01-03
C01029,Staten Island,Consumer,2021-06-10
C01030,NJ / Metro,SMB,2020-09-21
C01031,Staten Island,Consumer,2020-05-15
C01032,Queens,Consumer,2023-09-14
C01033,Brooklyn,Consumer,2023-11-11
C01034,NJ / Metro,Consumer,2022-11-25
C01035,Bronx,Consumer,2020-11-24
C01036,NJ / Metro,Consumer,2024-12-27
C01037,Bronx,Consumer,2020-11-25
C01038,NJ / Metro,Consumer,2024-06-19
C01039,Staten Island,Enterprise,2022-04-09
C01040,Brooklyn,Consumer,2022-01-02
C01041,Bronx,Consumer,2024-09-24
C01042,NJ / Metro,Consumer,2024-11-28
C01043,Manhattan,Consumer,2022-06-11
C01044,Manhattan,SMB,2021-05-20
C01045,Queens,Consumer,2020-03-19
C01046,Manhattan,Consumer,2022-11-18
C01047,Queens,Consumer,2021-06-14
C01048,Bronx,Consumer,2020-08-15
C01049,Bronx,Consumer,2024-11-04
C01050,Staten Island,Consumer,2022-12-06
C01051,NJ / Metro,Consumer,2024-10-25
C01052,Queens,Consumer,2022-08-28
C01053,Staten Island,Consumer,2021-12-22
C01054,Brooklyn,Consumer,2020-09-25
C01055,Queens,Consumer,2022-05-10
C01056,NJ / Metro,Consumer,2021-11-12
C01057,Bronx,Consumer,2024-03-30
C01058,Bronx,Consumer,2023-10-30
C01059,NJ / Metro,Consumer,2024-03-29
C01060,Brooklyn,Consumer,2020-12-19
C01061,Staten Island,Consumer,2022-05-13
C01062,NJ / Metro,Consumer,2023-04-02
C01063,Staten Island,Consumer,2022-06-08
C01064,Bronx,Consumer,2021-05-03
C01065,Staten Island,SMB,2020-11-15
C01066,Staten Island,Consumer,2021-12-31
C01067,Brooklyn,SMB,2021-11-16
C01068,Queens,Consumer,2020-04-04
C01069,Manhattan,Consumer,2024-05-24
C01070,Manhattan,Consumer,2020-05-24
C01071,Bronx,Consumer,2022-12-18
C01072,Staten Island,Consumer,2021-06-21
C01073,Manhattan,Consumer,2020-09-30
C01074,Manhattan,Consumer,2024-03-06
C01075,Staten Island,Consumer,2020-03-13
C01076,Staten Island,SMB,2024-11-15
C01077,Staten Island,Consumer,2024-12-05
C01078,Brooklyn,Consumer,2020-11-24
C01079,Brooklyn,Consumer,2020-08-28
C01080,Staten Island,Consumer,2020-11-11
C01081,Queens,Consumer,2024-07-23
C01082,Staten Island,Enterprise,2022-12-10
C01083,NJ / Metro,Consumer,2020-05-26
C01084,Queens,SMB,2021-02-10
C01085,Staten Island,SMB,2023-01-15
C01086,Queens,Consumer,2024-10-29
C01087,Bronx,Consumer,2023-10-12
C01088,NJ / Metro,Consumer,2020-05-10
C01089,Manhattan,Consumer,2021-07-30
C01090,Manhattan,SMB,2024-09-26
C01091,Queens,Consumer,2023-04-16
C01092,Queens,Consumer,2022-04-30
C01093,NJ / Metro,Consumer,2020-05-06
C01094,Bronx,Consumer,2021-02-09
C01095,Bronx,Consumer,2023-07-09
C01096,NJ / Metro,Consumer,2021-12-22
C01097,Queens,Consumer,2023-11-27
C01098,NJ / Metro,SMB,2024-03-26
C01099,Queens,Consumer,2023-02-11
C01100,NJ / Metro,Consumer,2020-03-09
C01101,Queens,Consumer,2020-05-22
C01102,Brooklyn,Consumer,2023-01-14
C01103,Brooklyn,Consumer,2021-09-21
C01104,Queens,Consumer,2024-10-18
C01105,Staten Island,SMB,2024-11-29
C01106,Staten Island,Consumer,2023-11-24
C01107,Manhattan,Consumer,2022-06-01
C01108,Brooklyn,Consumer,2021-09-04
C01109,NJ / Metro,Consumer,2022-06-02
C01110,NJ / Metro,Consumer,2024-05-08
C01111,Queens,Consumer,2022-06-05
C01112,NJ / Metro,Consumer,2020-12-26
C01113,Staten Island,Consumer,2020-11-17
C01114,NJ / Metro,Consumer,2022-05-08
C01115,Queens,Consumer,2022-08-30
C01116,Brooklyn,Consumer,2023-05-28
C01117,Manhattan,Consumer,2024-12-01
C01118,Brooklyn,Consumer,2022-03-03
C01119,Brooklyn,SMB,2022-08-06
C01120,Bronx,SMB,2021-12-22
C01121,Manhattan,SMB,2022-08-04
C01122,NJ / Metro,Consumer,2023-01-04
C01123,Bronx,Consumer,2020-10-18
C01124,Manhattan,Consumer,2023-12-23
C01125,NJ / Metro,Enterprise,2022-09-09
C01126,Queens,Consumer,2024-11-18
C01127,Staten Island,Consumer,2024-03-09
C01128,Staten Island,Consumer,2024-11-29
C01129,Manhattan,SMB,2024-07-17
C01130,Staten Island,Consumer,2020-07-25
C01131,Bronx,Consumer,2023-11-25
C01132,Staten Island,Consumer,2023-11-24
C01133,NJ / Metro,Consumer,2023-08-03
C01134,Manhattan,Consumer,2024-12-30
C01135,Staten Island,SMB,2020-12-19
C01136,Staten Island,SMB,2023-06-10
C01137,Bronx,Consumer,2024-11-02
C01138,Queens,Consumer,2020-11-20
C01139,Manhattan,Consumer,2020-07-28
C01140,NJ / Metro,Consumer,2023-06-19
C01141,Brooklyn,Consumer,2022-01-17
C01142,Manhattan,Consumer,2020-12-30
C01143,NJ / Metro,Consumer,2021-09-20
C01144,Staten Island,Consumer,2023-12-22
C01145,Brooklyn,Consumer,2022-05-11
C01146,Queens,Consumer,2022-12-20
C01147,Staten Island,SMB,2020-10-23
C01148,Bronx,Consumer,2020-06-16
C01149,Bronx,Consumer,2020-11-29
C01150,Bronx,SMB,2021-11-13
C01151,Bronx,Consumer,2020-03-16
C01152,Staten Island,Consumer,2024-11-02
C01153,Brooklyn,SMB,2024-06-23
C01154,Brooklyn,Consumer,2024-04-15
C01155,Queens,Enterprise,2023-03-15
C01156,Manhattan,Consumer,2024-03-30
C01157,NJ / Metro,Consumer,2020-07-03
C01158,Bronx,Consumer,2022-10-11
C01159,Bronx,Consumer,2024-04-20
C01160,Bronx,Consumer,2022-06-24
C01161,Brooklyn,Consumer,2020-11-17
C01162,Bronx,SMB,2021-06-24
C01163,Manhattan,Consumer,2021-01-12
C01164,Queens,Consumer,2021-03-21
C01165,Bronx,Consumer,2024-12-03
C01166,Manhattan,SMB,2021-01-03
C01167,NJ / Metro,Consumer,2023-11-24
C01168,Bronx,Consumer,2020-06-18
C01169,Manhattan,SMB,2020-04-26
C01170,NJ / Metro,Consumer,2023-10-07
C01171,Bronx,Consumer,2023-02-11
C01172,Staten Island,Consumer,2020-03-04
C01173,Manhattan,Consumer,2024-08-05
C01174,Brooklyn,Consumer,2022-09-07
C01175,Queens,Consumer,2021-06-12
C01176,Manhattan,SMB,2023-07-20
C01177,NJ / Metro,Consumer,2020-03-30
C01178,NJ / Metro,Consumer,2022-05-29
C01179,Manhattan,Consumer,2023-10-11
C01180,NJ / Metro,Consumer,2023-04-13
C01181,Queens,Consumer,2024-01-30
C01182,Queens,Consumer,2022-07-10
C01183,Bronx,Consumer,2021-07-08
C01184,Manhattan,Consumer,2023-07-18
C01185,Manhattan,Consumer,2020-01-02
C01186,Manhattan,Consumer,2024-10-02
C01187,NJ / Metro,SMB,2020-03-16
C01188,Manhattan,Consumer,2020-10-01
C01189,Manhattan,Consumer,2024-12-02
C01190,Bronx,Consumer,2024-05-29
C01191,NJ / Metro,Consumer,2024-02-10
C01192,Bronx,Consumer,2022-06-25
C01193,Queens,Consumer,2020-11-29
C01194,Queens,Consumer,2024-09-01
C01195,Manhattan,Consumer,2022-10-05
C01196,Queens,Consumer,2023-06-03
C01197,Staten Island,Consumer,2021-10-03
C01198,Brooklyn,Consumer,2023-05-19
C01199,Brooklyn,Consumer,2021-02-04
C01200,Staten Island,Consumer,2024-03-23
C01201,Brooklyn,Consumer,2020-08-23
C01202,Queens,Consumer,2020-07-14
C01203,Staten Island,Consumer,2020-10-28
C01204,Queens,Consumer,2020-12-29
C01205,Manhattan,Consumer,2020-10-24
C01206,Manhattan,Consumer,2021-08-04
C01207,Manhattan,SMB,2023-08-28
C01208,Staten Island,Consumer,2021-09-09
C01209,Staten Island,Consumer,2022-01-30
C01210,Brooklyn,Consumer,2021-10-29
C01211,NJ / Metro,Consumer,2020-05-23
C01212,Queens,Consumer,2022-12-06
C01213,Staten Island,Consumer,2021-11-14
C01214,Bronx,Consumer,2021-03-23
C01215,Brooklyn,Consumer,2022-05-24
C01216,Manhattan,Consumer,2021-12-25
C01217,Queens,SMB,2022-03-12
C01218,Bronx,SMB,2022-11-19
C01219,NJ / Metro,Consumer,2024-08-03
C01220,Queens,Consumer,2024-08-04
C01221,Bronx,Consumer,2023-10-16
C01222,Staten Island,Consumer,2023-08-21
C01223,Manhattan,Consumer,2022-07-16
C01224,Manhattan,Enterprise,2022-11-01
C01225,Brooklyn,Consumer,2022-02-24
C01226,Queens,Consumer,2024-05-05
C01227,Bronx,Consumer,2022-10-15
C01228,NJ / Metro,Consumer,2023-05-28
C01229,Queens,Consumer,2022-02-25
C01230,Brooklyn,Consumer,2021-12-28
C01231,Manhattan,Consumer,2021-07-02
C01232,Bronx,Consumer,2023-04-15
C01233,Staten Island,Consumer,2023-09-22
C01234,Queens,Enterprise,2021-11-07
C01235,Staten Island,Consumer,2023-02-11
C01236,Brooklyn,Consumer,2021-04-14
C01237,Queens,SMB,2022-12-23
C01238,Queens,Consumer,2022-05-24
C01239,NJ / Metro,Consumer,2021-05-31
C01240,Queens,Consumer,2024-05-02
C01241,Bronx,Consumer,2023-04-29
C01242,Brooklyn,Consumer,2023-05-19
C01243,NJ / Metro,Consumer,2024-09-26
C01244,Brooklyn,Consumer,2022-12-27
C01245,Staten Island,Enterprise,2023-09-19
C01246,Queens,Consumer,2021-05-15
C01247,Manhattan,Consumer,2021-12-22
C01248,Queens,Consumer,2024-11-23
C01249,Manhattan,Consumer,2024-04-11
C01250,Bronx,Consumer,2020-12-29
C01251,Bronx,SMB,2021-06-14
C01252,NJ / Metro,Consumer,2021-06-11
C01253,NJ / Metro,Consumer,2022-10-03
