date,year,month,month_name,day,day_of_week,day_name,week_of_year,quarter,season,is_weekend,is_us_holiday,us_holiday_name,is_thanksgiving_period,is_black_friday,is_black_friday_cyber_period,is_christmas_period,is_diwali_period,is_lunar_new_year_period,is_eid_period,is_holiday_season,fiscal_year,fiscal_quarter,fiscal_month
2022-07-22,2022,7,July,22,5,Friday,29,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,7
2022-07-23,2022,7,July,23,6,Saturday,29,3,Summer,1,0,,0,0,0,0,0,0,0,0,2022,3,7
2022-07-24,2022,7,July,24,7,Sunday,29,3,Summer,1,0,,0,0,0,0,0,0,0,0,2022,3,7
2022-07-25,2022,7,July,25,1,Monday,30,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,7
2022-07-26,2022,7,July,26,2,Tuesday,30,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,7
2022-07-27,2022,7,July,27,3,Wednesday,30,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,7
2022-07-28,2022,7,July,28,4,Thursday,30,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,7
2022-07-29,2022,7,July,29,5,Friday,30,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,7
2022-07-30,2022,7,July,30,6,Saturday,30,3,Summer,1,0,,0,0,0,0,0,0,0,0,2022,3,7
2022-07-31,2022,7,July,31,7,Sunday,30,3,Summer,1,0,,0,0,0,0,0,0,0,0,2022,3,7
2022-08-01,2022,8,August,1,1,Monday,31,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-02,2022,8,August,2,2,Tuesday,31,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-03,2022,8,August,3,3,Wednesday,31,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-04,2022,8,August,4,4,Thursday,31,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-05,2022,8,August,5,5,Friday,31,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-06,2022,8,August,6,6,Saturday,31,3,Summer,1,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-07,2022,8,August,7,7,Sunday,31,3,Summer,1,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-08,2022,8,August,8,1,Monday,32,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-09,2022,8,August,9,2,Tuesday,32,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-10,2022,8,August,10,3,Wednesday,32,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-11,2022,8,August,11,4,Thursday,32,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-12,2022,8,August,12,5,Friday,32,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-13,2022,8,August,13,6,Saturday,32,3,Summer,1,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-14,2022,8,August,14,7,Sunday,32,3,Summer,1,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-15,2022,8,August,15,1,Monday,33,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-16,2022,8,August,16,2,Tuesday,33,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-17,2022,8,August,17,3,Wednesday,33,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-18,2022,8,August,18,4,Thursday,33,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-19,2022,8,August,19,5,Friday,33,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-20,2022,8,August,20,6,Saturday,33,3,Summer,1,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-21,2022,8,August,21,7,Sunday,33,3,Summer,1,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-22,2022,8,August,22,1,Monday,34,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-23,2022,8,August,23,2,Tuesday,34,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-24,2022,8,August,24,3,Wednesday,34,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-25,2022,8,August,25,4,Thursday,34,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-26,2022,8,August,26,5,Friday,34,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-27,2022,8,August,27,6,Saturday,34,3,Summer,1,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-28,2022,8,August,28,7,Sunday,34,3,Summer,1,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-29,2022,8,August,29,1,Monday,35,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-30,2022,8,August,30,2,Tuesday,35,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-08-31,2022,8,August,31,3,Wednesday,35,3,Summer,0,0,,0,0,0,0,0,0,0,0,2022,3,8
2022-09-01,2022,9,September,1,4,Thursday,35,3,Fall,0,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-02,2022,9,September,2,5,Friday,35,3,Fall,0,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-03,2022,9,September,3,6,Saturday,35,3,Fall,1,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-04,2022,9,September,4,7,Sunday,35,3,Fall,1,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-05,2022,9,September,5,1,Monday,36,3,Fall,0,1,Labor Day,0,0,0,0,0,0,0,0,2022,3,9
2022-09-06,2022,9,September,6,2,Tuesday,36,3,Fall,0,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-07,2022,9,September,7,3,Wednesday,36,3,Fall,0,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-08,2022,9,September,8,4,Thursday,36,3,Fall,0,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-09,2022,9,September,9,5,Friday,36,3,Fall,0,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-10,2022,9,September,10,6,Saturday,36,3,Fall,1,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-11,2022,9,September,11,7,Sunday,36,3,Fall,1,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-12,2022,9,September,12,1,Monday,37,3,Fall,0,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-13,2022,9,September,13,2,Tuesday,37,3,Fall,0,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-14,2022,9,September,14,3,Wednesday,37,3,Fall,0,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-15,2022,9,September,15,4,Thursday,37,3,Fall,0,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-16,2022,9,September,16,5,Friday,37,3,Fall,0,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-17,2022,9,September,17,6,Saturday,37,3,Fall,1,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-18,2022,9,September,18,7,Sunday,37,3,Fall,1,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-19,2022,9,September,19,1,Monday,38,3,Fall,0,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-20,2022,9,September,20,2,Tuesday,38,3,Fall,0,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-21,2022,9,September,21,3,Wednesday,38,3,Fall,0,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-22,2022,9,September,22,4,Thursday,38,3,Fall,0,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-23,2022,9,September,23,5,Friday,38,3,Fall,0,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-24,2022,9,September,24,6,Saturday,38,3,Fall,1,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-25,2022,9,September,25,7,Sunday,38,3,Fall,1,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-26,2022,9,September,26,1,Monday,39,3,Fall,0,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-27,2022,9,September,27,2,Tuesday,39,3,Fall,0,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-28,2022,9,September,28,3,Wednesday,39,3,Fall,0,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-29,2022,9,September,29,4,Thursday,39,3,Fall,0,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-09-30,2022,9,September,30,5,Friday,39,3,Fall,0,0,,0,0,0,0,0,0,0,0,2022,3,9
2022-10-01,2022,10,October,1,6,Saturday,39,4,Fall,1,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-02,2022,10,October,2,7,Sunday,39,4,Fall,1,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-03,2022,10,October,3,1,Monday,40,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-04,2022,10,October,4,2,Tuesday,40,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-05,2022,10,October,5,3,Wednesday,40,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-06,2022,10,October,6,4,Thursday,40,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-07,2022,10,October,7,5,Friday,40,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-08,2022,10,October,8,6,Saturday,40,4,Fall,1,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-09,2022,10,October,9,7,Sunday,40,4,Fall,1,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-10,2022,10,October,10,1,Monday,41,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-11,2022,10,October,11,2,Tuesday,41,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-12,2022,10,October,12,3,Wednesday,41,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-13,2022,10,October,13,4,Thursday,41,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-14,2022,10,October,14,5,Friday,41,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-15,2022,10,October,15,6,Saturday,41,4,Fall,1,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-16,2022,10,October,16,7,Sunday,41,4,Fall,1,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-17,2022,10,October,17,1,Monday,42,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-18,2022,10,October,18,2,Tuesday,42,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-19,2022,10,October,19,3,Wednesday,42,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-20,2022,10,October,20,4,Thursday,42,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-21,2022,10,October,21,5,Friday,42,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-22,2022,10,October,22,6,Saturday,42,4,Fall,1,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-23,2022,10,October,23,7,Sunday,42,4,Fall,1,0,,0,0,0,0,1,0,0,0,2022,4,10
2022-10-24,2022,10,October,24,1,Monday,43,4,Fall,0,0,,0,0,0,0,1,0,0,0,2022,4,10
2022-10-25,2022,10,October,25,2,Tuesday,43,4,Fall,0,0,,0,0,0,0,1,0,0,0,2022,4,10
2022-10-26,2022,10,October,26,3,Wednesday,43,4,Fall,0,0,,0,0,0,0,1,0,0,0,2022,4,10
2022-10-27,2022,10,October,27,4,Thursday,43,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-28,2022,10,October,28,5,Friday,43,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-29,2022,10,October,29,6,Saturday,43,4,Fall,1,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-30,2022,10,October,30,7,Sunday,43,4,Fall,1,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-10-31,2022,10,October,31,1,Monday,44,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,10
2022-11-01,2022,11,November,1,2,Tuesday,44,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,11
2022-11-02,2022,11,November,2,3,Wednesday,44,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,11
2022-11-03,2022,11,November,3,4,Thursday,44,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,11
2022-11-04,2022,11,November,4,5,Friday,44,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,11
2022-11-05,2022,11,November,5,6,Saturday,44,4,Fall,1,0,,0,0,0,0,0,0,0,0,2022,4,11
2022-11-06,2022,11,November,6,7,Sunday,44,4,Fall,1,0,,0,0,0,0,0,0,0,0,2022,4,11
2022-11-07,2022,11,November,7,1,Monday,45,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,11
2022-11-08,2022,11,November,8,2,Tuesday,45,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,11
2022-11-09,2022,11,November,9,3,Wednesday,45,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,11
2022-11-10,2022,11,November,10,4,Thursday,45,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,11
2022-11-11,2022,11,November,11,5,Friday,45,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,11
2022-11-12,2022,11,November,12,6,Saturday,45,4,Fall,1,0,,0,0,0,0,0,0,0,0,2022,4,11
2022-11-13,2022,11,November,13,7,Sunday,45,4,Fall,1,0,,0,0,0,0,0,0,0,0,2022,4,11
2022-11-14,2022,11,November,14,1,Monday,46,4,Fall,0,0,,0,0,0,0,0,0,0,0,2022,4,11
2022-11-15,2022,11,November,15,2,Tuesday,46,4,Fall,0,0,,0,0,0,0,0,0,0,1,2022,4,11
2022-11-16,2022,11,November,16,3,Wednesday,46,4,Fall,0,0,,0,0,0,0,0,0,0,1,2022,4,11
2022-11-17,2022,11,November,17,4,Thursday,46,4,Fall,0,0,,0,0,0,0,0,0,0,1,2022,4,11
2022-11-18,2022,11,November,18,5,Friday,46,4,Fall,0,0,,0,0,0,0,0,0,0,1,2022,4,11
2022-11-19,2022,11,November,19,6,Saturday,46,4,Fall,1,0,,0,0,0,0,0,0,0,1,2022,4,11
2022-11-20,2022,11,November,20,7,Sunday,46,4,Fall,1,0,,0,0,0,0,0,0,0,1,2022,4,11
2022-11-21,2022,11,November,21,1,Monday,47,4,Fall,0,0,,0,0,0,0,0,0,0,1,2022,4,11
2022-11-22,2022,11,November,22,2,Tuesday,47,4,Fall,0,0,,0,0,0,0,0,0,0,1,2022,4,11
2022-11-23,2022,11,November,23,3,Wednesday,47,4,Fall,0,0,,0,0,0,0,0,0,0,1,2022,4,11
2022-11-24,2022,11,November,24,4,Thursday,47,4,Fall,0,1,Thanksgiving,1,0,0,0,0,0,0,1,2022,4,11
2022-11-25,2022,11,November,25,5,Friday,47,4,Fall,0,0,,1,1,1,0,0,0,0,1,2022,4,11
2022-11-26,2022,11,November,26,6,Saturday,47,4,Fall,1,0,,1,0,1,0,0,0,0,1,2022,4,11
2022-11-27,2022,11,November,27,7,Sunday,47,4,Fall,1,0,,0,0,1,0,0,0,0,1,2022,4,11
2022-11-28,2022,11,November,28,1,Monday,48,4,Fall,0,0,,0,0,1,0,0,0,0,1,2022,4,11
2022-11-29,2022,11,November,29,2,Tuesday,48,4,Fall,0,0,,0,0,0,0,0,0,0,1,2022,4,11
2022-11-30,2022,11,November,30,3,Wednesday,48,4,Fall,0,0,,0,0,0,0,0,0,0,1,2022,4,11
2022-12-01,2022,12,December,1,4,Thursday,48,4,Winter,0,0,,0,0,0,0,0,0,0,1,2022,4,12
2022-12-02,2022,12,December,2,5,Friday,48,4,Winter,0,0,,0,0,0,0,0,0,0,1,2022,4,12
2022-12-03,2022,12,December,3,6,Saturday,48,4,Winter,1,0,,0,0,0,0,0,0,0,1,2022,4,12
2022-12-04,2022,12,December,4,7,Sunday,48,4,Winter,1,0,,0,0,0,0,0,0,0,1,2022,4,12
2022-12-05,2022,12,December,5,1,Monday,49,4,Winter,0,0,,0,0,0,0,0,0,0,1,2022,4,12
2022-12-06,2022,12,December,6,2,Tuesday,49,4,Winter,0,0,,0,0,0,0,0,0,0,1,2022,4,12
2022-12-07,2022,12,December,7,3,Wednesday,49,4,Winter,0,0,,0,0,0,0,0,0,0,1,2022,4,12
2022-12-08,2022,12,December,8,4,Thursday,49,4,Winter,0,0,,0,0,0,0,0,0,0,1,2022,4,12
2022-12-09,2022,12,December,9,5,Friday,49,4,Winter,0,0,,0,0,0,0,0,0,0,1,2022,4,12
2022-12-10,2022,12,December,10,6,Saturday,49,4,Winter,1,0,,0,0,0,0,0,0,0,1,2022,4,12
2022-12-11,2022,12,December,11,7,Sunday,49,4,Winter,1,0,,0,0,0,0,0,0,0,1,2022,4,12
2022-12-12,2022,12,December,12,1,Monday,50,4,Winter,0,0,,0,0,0,0,0,0,0,1,2022,4,12
2022-12-13,2022,12,December,13,2,Tuesday,50,4,Winter,0,0,,0,0,0,0,0,0,0,1,2022,4,12
2022-12-14,2022,12,December,14,3,Wednesday,50,4,Winter,0,0,,0,0,0,0,0,0,0,1,2022,4,12
2022-12-15,2022,12,December,15,4,Thursday,50,4,Winter,0,0,,0,0,0,0,0,0,0,1,2022,4,12
2022-12-16,2022,12,December,16,5,Friday,50,4,Winter,0,0,,0,0,0,0,0,0,0,1,2022,4,12
2022-12-17,2022,12,December,17,6,Saturday,50,4,Winter,1,0,,0,0,0,0,0,0,0,1,2022,4,12
2022-12-18,2022,12,December,18,7,Sunday,50,4,Winter,1,0,,0,0,0,0,0,0,0,1,2022,4,12
2022-12-19,2022,12,December,19,1,Monday,51,4,Winter,0,0,,0,0,0,0,0,0,0,1,2022,4,12
2022-12-20,2022,12,December,20,2,Tuesday,51,4,Winter,0,0,,0,0,0,1,0,0,0,1,2022,4,12
2022-12-21,2022,12,December,21,3,Wednesday,51,4,Winter,0,0,,0,0,0,1,0,0,0,1,2022,4,12
2022-12-22,2022,12,December,22,4,Thursday,51,4,Winter,0,0,,0,0,0,1,0,0,0,1,2022,4,12
2022-12-23,2022,12,December,23,5,Friday,51,4,Winter,0,0,,0,0,0,1,0,0,0,1,2022,4,12
2022-12-24,2022,12,December,24,6,Saturday,51,4,Winter,1,0,,0,0,0,1,0,0,0,1,2022,4,12
2022-12-25,2022,12,December,25,7,Sunday,51,4,Winter,1,1,Christmas,0,0,0,1,0,0,0,1,2022,4,12
2022-12-26,2022,12,December,26,1,Monday,52,4,Winter,0,0,,0,0,0,1,0,0,0,1,2022,4,12
2022-12-27,2022,12,December,27,2,Tuesday,52,4,Winter,0,0,,0,0,0,1,0,0,0,1,2022,4,12
2022-12-28,2022,12,December,28,3,Wednesday,52,4,Winter,0,0,,0,0,0,1,0,0,0,1,2022,4,12
2022-12-29,2022,12,December,29,4,Thursday,52,4,Winter,0,0,,0,0,0,1,0,0,0,1,2022,4,12
2022-12-30,2022,12,December,30,5,Friday,52,4,Winter,0,0,,0,0,0,0,0,0,0,1,2022,4,12
2022-12-31,2022,12,December,31,6,Saturday,52,4,Winter,1,0,,0,0,0,0,0,0,0,1,2022,4,12
2023-01-01,2023,1,January,1,7,Sunday,52,1,Winter,1,1,New Year,0,0,0,0,0,0,0,0,2023,1,1
2023-01-02,2023,1,January,2,1,Monday,1,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-01-03,2023,1,January,3,2,Tuesday,1,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-01-04,2023,1,January,4,3,Wednesday,1,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-01-05,2023,1,January,5,4,Thursday,1,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-01-06,2023,1,January,6,5,Friday,1,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-01-07,2023,1,January,7,6,Saturday,1,1,Winter,1,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-01-08,2023,1,January,8,7,Sunday,1,1,Winter,1,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-01-09,2023,1,January,9,1,Monday,2,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-01-10,2023,1,January,10,2,Tuesday,2,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-01-11,2023,1,January,11,3,Wednesday,2,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-01-12,2023,1,January,12,4,Thursday,2,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-01-13,2023,1,January,13,5,Friday,2,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-01-14,2023,1,January,14,6,Saturday,2,1,Winter,1,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-01-15,2023,1,January,15,7,Sunday,2,1,Winter,1,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-01-16,2023,1,January,16,1,Monday,3,1,Winter,0,1,MLK Day,0,0,0,0,0,0,0,0,2023,1,1
2023-01-17,2023,1,January,17,2,Tuesday,3,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-01-18,2023,1,January,18,3,Wednesday,3,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-01-19,2023,1,January,19,4,Thursday,3,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-01-20,2023,1,January,20,5,Friday,3,1,Winter,0,0,,0,0,0,0,0,1,0,0,2023,1,1
2023-01-21,2023,1,January,21,6,Saturday,3,1,Winter,1,0,,0,0,0,0,0,1,0,0,2023,1,1
2023-01-22,2023,1,January,22,7,Sunday,3,1,Winter,1,0,,0,0,0,0,0,1,0,0,2023,1,1
2023-01-23,2023,1,January,23,1,Monday,4,1,Winter,0,0,,0,0,0,0,0,1,0,0,2023,1,1
2023-01-24,2023,1,January,24,2,Tuesday,4,1,Winter,0,0,,0,0,0,0,0,1,0,0,2023,1,1
2023-01-25,2023,1,January,25,3,Wednesday,4,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-01-26,2023,1,January,26,4,Thursday,4,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-01-27,2023,1,January,27,5,Friday,4,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-01-28,2023,1,January,28,6,Saturday,4,1,Winter,1,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-01-29,2023,1,January,29,7,Sunday,4,1,Winter,1,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-01-30,2023,1,January,30,1,Monday,5,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-01-31,2023,1,January,31,2,Tuesday,5,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,1
2023-02-01,2023,2,February,1,3,Wednesday,5,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-02,2023,2,February,2,4,Thursday,5,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-03,2023,2,February,3,5,Friday,5,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-04,2023,2,February,4,6,Saturday,5,1,Winter,1,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-05,2023,2,February,5,7,Sunday,5,1,Winter,1,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-06,2023,2,February,6,1,Monday,6,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-07,2023,2,February,7,2,Tuesday,6,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-08,2023,2,February,8,3,Wednesday,6,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-09,2023,2,February,9,4,Thursday,6,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-10,2023,2,February,10,5,Friday,6,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-11,2023,2,February,11,6,Saturday,6,1,Winter,1,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-12,2023,2,February,12,7,Sunday,6,1,Winter,1,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-13,2023,2,February,13,1,Monday,7,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-14,2023,2,February,14,2,Tuesday,7,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-15,2023,2,February,15,3,Wednesday,7,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-16,2023,2,February,16,4,Thursday,7,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-17,2023,2,February,17,5,Friday,7,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-18,2023,2,February,18,6,Saturday,7,1,Winter,1,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-19,2023,2,February,19,7,Sunday,7,1,Winter,1,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-20,2023,2,February,20,1,Monday,8,1,Winter,0,1,Presidents Day,0,0,0,0,0,0,0,0,2023,1,2
2023-02-21,2023,2,February,21,2,Tuesday,8,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-22,2023,2,February,22,3,Wednesday,8,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-23,2023,2,February,23,4,Thursday,8,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-24,2023,2,February,24,5,Friday,8,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-25,2023,2,February,25,6,Saturday,8,1,Winter,1,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-26,2023,2,February,26,7,Sunday,8,1,Winter,1,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-27,2023,2,February,27,1,Monday,9,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-02-28,2023,2,February,28,2,Tuesday,9,1,Winter,0,0,,0,0,0,0,0,0,0,0,2023,1,2
2023-03-01,2023,3,March,1,3,Wednesday,9,1,Spring,0,0,,0,0,0,0,0,0,0,0,2023,1,3
2023-03-02,2023,3,March,2,4,Thursday,9,1,Spring,0,0,,0,0,0,0,0,0,0,0,2023,1,3
2023-03-03,2023,3,March,3,5,Friday,9,1,Spring,0,0,,0,0,0,0,0,0,0,0,2023,1,3
2023-03-04,2023,3,March,4,6,Saturday,9,1,Spring,1,0,,0,0,0,0,0,0,0,0,2023,1,3
2023-03-05,2023,3,March,5,7,Sunday,9,1,Spring,1,0,,0,0,0,0,0,0,0,0,2023,1,3
2023-03-06,2023,3,March,6,1,Monday,10,1,Spring,0,0,,0,0,0,0,0,0,0,0,2023,1,3
2023-03-07,2023,3,March,7,2,Tuesday,10,1,Spring,0,0,,0,0,0,0,0,0,0,0,2023,1,3
2023-03-08,2023,3,March,8,3,Wednesday,10,1,Spring,0,0,,0,0,0,0,0,0,0,0,2023,1,3
2023-03-09,2023,3,March,9,4,Thursday,10,1,Spring,0,0,,0,0,0,0,0,0,0,0,2023,1,3
2023-03-10,2023,3,March,10,5,Friday,10,1,Spring,0,0,,0,0,0,0,0,0,0,0,2023,1,3
2023-03-11,2023,3,March,11,6,Saturday,10,1,Spring,1,0,,0,0,0,0,0,0,0,0,2023,1,3
2023-03-12,2023,3,March,12,7,Sunday,10,1,Spring,1,0,,0,0,0,0,0,0,0,0,2023,1,3
