product_id,category,subcategory,unit_cost,list_price
P00644,Clothing,Kids,552.66,1127.26
P00645,Toys,STEM Toys,388.42,876.23
P00646,Electronics,Computers,639.35,1491.81
P00647,Home,Bath,530.67,1481.08
P00648,Baby,Diapers,144.51,389.79
P00649,Beauty,Fragrance,290.57,517.71
P00650,Baby,Gear,580.07,1028.0
P00651,Clothing,Men,97.6,191.71
P00652,Beauty,Haircare,732.66,1008.8
P00653,Sports,Outdoor,344.8,633.57
P00654,Clothing,Athleisure,540.7,951.71
P00655,Grocery,Snacks,146.56,341.11
P00656,Baby,Clothing,325.32,905.13
P00657,Clothing,Men,650.87,1033.18
P00658,Beauty,Haircare,615.51,876.94
P00659,Office,Accessories,382.22,760.07
P00660,Electronics,Audio,470.59,717.72
P00661,Toys,Kids Toys,208.96,440.38
P00662,Office,Accessories,214.61,558.37
P00663,Electronics,Computers,638.03,946.28
P00664,Electronics,Smart Home,454.76,620.57
P00665,Home,Storage,151.72,201.09
P00666,Home,Decor,22.25,37.23
P00667,Office,Supplies,83.75,188.76
P00668,Home,Bath,221.36,548.21
P00669,Sports,Cycling,873.61,1205.43
P00670,Office,Accessories,611.9,1100.41
P00671,Sports,Fitness,699.58,915.15
P00672,Grocery,Snacks,154.74,250.63
P00673,Electronics,Phones,678.68,909.51
P00674,Office,Supplies,426.27,540.21
P00675,Toys,STEM Toys,724.9,1077.27
P00676,Electronics,Computers,243.65,550.8
P00677,Office,Supplies,192.36,501.69
P00678,Baby,Gear,655.37,1086.94
P00679,Beauty,Skincare,316.24,403.14
P00680,Clothing,Shoes,374.91,1062.81
P00681,Beauty,Personal Care,278.05,651.3
P00682,Sports,Cycling,396.31,669.48
P00683,Toys,Collectibles,407.24,919.58
P00684,Toys,Board Games,446.17,1000.87
P00685,Beauty,Haircare,219.87,336.89
P00686,Grocery,Frozen,613.92,1179.97
P00687,Baby,Feeding,537.87,889.15
P00688,Electronics,Phones,349.64,524.41
P00689,Office,Accessories,152.53,403.85
P00690,Electronics,Computers,295.63,435.72
P00691,Beauty,Skincare,214.23,425.74
P00692,Beauty,Makeup,860.64,1296.59
P00693,Grocery,Pantry,513.25,736.54
P00694,Home,Bedding,535.46,1404.45
P00695,Office,Electronics,575.52,867.95
P00696,Sports,Team Sports,16.25,26.76
P00697,Sports,Cycling,540.15,980.92
P00698,Office,Supplies,876.38,1442.96
P00699,Electronics,TV & Video,415.03,730.43
P00700,Home,Bath,498.0,818.14
P00701,Beauty,Skincare,276.03,456.14
P00702,Toys,STEM Toys,256.41,625.3
P00703,Clothing,Athleisure,128.74,199.34
P00704,Clothing,Kids,464.1,1065.69
P00705,Office,Electronics,1098.54,1476.04
P00706,Grocery,Fresh,443.53,598.94
P00707,Toys,Board Games,122.76,209.87
P00708,Office,Accessories,692.08,1211.64
P00709,Office,Accessories,215.06,430.72
P00710,Toys,Board Games,167.47,309.22
P00711,Grocery,Snacks,279.86,620.74
P00712,Baby,Diapers,393.6,673.95
P00713,Home,Furniture,17.85,31.35
P00714,Office,Accessories,633.84,1474.96
P00715,Beauty,Haircare,937.83,1268.32
P00716,Grocery,Fresh,404.83,547.9
P00717,Grocery,Frozen,513.63,748.68
P00718,Clothing,Men,545.98,1327.36
P00719,Beauty,Haircare,243.61,387.75
P00720,Toys,STEM Toys,622.87,837.97
P00721,Home,Kitchen,28.91,47.46
P00722,Beauty,Fragrance,110.43,216.18
P00723,Office,Furniture,300.04,816.2
P00724,Sports,Cycling,191.06,403.71
P00725,Grocery,Fresh,852.15,1403.55
P00726,Electronics,Computers,583.47,1017.16
P00727,Clothing,Women,315.87,858.59
P00728,Grocery,Fresh,585.73,848.18
P00729,Electronics,Gaming,227.49,368.59
P00730,Grocery,Beverages,688.99,1390.26
P00731,Grocery,Fresh,235.2,439.58
P00732,Beauty,Fragrance,593.81,796.21
P00733,Toys,STEM Toys,940.54,1493.23
P00734,Clothing,Men,147.15,361.27
P00735,Sports,Outdoor,270.42,383.22
P00736,Toys,STEM Toys,984.54,1302.42
P00737,Home,Bedding,630.53,995.58
P00738,Office,Accessories,704.44,923.1
P00739,Clothing,Shoes,335.83,526.54
P00740,Clothing,Men,416.35,805.85
P00741,Sports,Cycling,986.74,1291.78
P00742,Grocery,Pantry,454.45,666.62
P00743,Grocery,Pantry,321.5,816.36
P00744,Clothing,Men,671.73,942.0
P00745,Grocery,Fresh,104.84,237.25
P00746,Office,Accessories,3.57,6.98
P00747,Clothing,Women,774.07,1022.46
P00748,Electronics,Computers,191.17,259.65
P00749,Office,Furniture,597.7,918.24
P00750,Toys,Kids Toys,795.62,1112.65
P00751,Beauty,Makeup,307.79,435.24
P00752,Grocery,Pantry,7.92,15.8
P00753,Electronics,Computers,589.85,831.05
P00754,Beauty,Makeup,442.81,635.19
P00755,Baby,Feeding,259.88,512.67
P00756,Clothing,Kids,162.2,263.71
P00757,Baby,Clothing,376.58,568.0
P00758,Sports,Team Sports,6.83,8.77
P00759,Office,Accessories,45.09,92.53
P00760,Baby,Clothing,267.64,541.82
P00761,Beauty,Personal Care,697.29,1461.64
P00762,Electronics,TV & Video,976.72,1414.5
P00763,Toys,Board Games,96.83,226.22
P00764,Toys,Kids Toys,444.06,856.88
P00765,Grocery,Fresh,161.29,372.59
P00766,Office,Supplies,793.16,1356.47
P00767,Electronics,Smart Home,744.48,1073.02
P00768,Electronics,TV & Video,678.61,1308.31
P00769,Toys,Kids Toys,653.46,1064.8
P00770,Home,Furniture,94.19,145.27
P00771,Home,Bath,574.86,1283.45
P00772,Baby,Clothing,525.31,1068.82
P00773,Beauty,Skincare,524.65,971.6
P00774,Home,Bedding,880.18,1357.45
P00775,Baby,Feeding,63.01,139.49
P00776,Home,Bath,12.3,29.63
P00777,Office,Accessories,919.32,1296.45
P00778,Grocery,Frozen,394.02,1093.8
P00779,Clothing,Shoes,654.73,1348.75
P00780,Toys,Kids Toys,360.13,730.61
P00781,Home,Bath,457.26,1216.4
P00782,Electronics,Gaming,603.57,1109.21
P00783,Electronics,Phones,373.77,973.13
P00784,Beauty,Haircare,728.81,1148.33
P00785,Grocery,Fresh,231.85,591.05
P00786,Home,Bath,171.61,268.67
P00787,Grocery,Snacks,349.97,468.5
P00788,Toys,Kids Toys,608.81,1493.99
P00789,Baby,Diapers,70.74,147.17
P00790,Baby,Diapers,501.97,892.17
P00791,Toys,Collectibles,437.62,591.31
P00792,Home,Furniture,20.48,51.35
P00793,Clothing,Women,162.03,247.73
P00794,Clothing,Kids,544.67,1233.77
P00795,Grocery,Beverages,1120.8,1466.39
P00796,Electronics,Gaming,456.78,625.19
P00797,Toys,Collectibles,85.87,139.65
P00798,Baby,Feeding,43.18,91.97
P00799,Sports,Team Sports,643.65,903.48
P00800,Home,Bedding,200.32,283.93
P00801,Toys,STEM Toys,3.38,5.27
P00802,Sports,Cycling,284.61,508.86
P00803,Clothing,Men,711.04,1288.92
P00804,Sports,Team Sports,320.43,704.32
P00805,Office,Accessories,309.84,793.0
P00806,Home,Kitchen,238.62,347.62
P00807,Baby,Gear,151.29,247.68
P00808,Office,Electronics,368.67,720.99
P00809,Clothing,Women,448.26,1259.41
P00810,Baby,Gear,471.6,1289.48
P00811,Grocery,Beverages,469.48,1192.99
P00812,Office,Electronics,161.06,222.44
P00813,Electronics,Phones,777.45,1399.81
P00814,Home,Decor,349.64,462.21
P00815,Beauty,Skincare,405.25,1113.23
P00816,Grocery,Pantry,253.02,620.67
P00817,Grocery,Fresh,983.93,1452.12
P00818,Toys,STEM Toys,433.77,1121.37
P00819,Grocery,Beverages,346.39,563.47
P00820,Home,Storage,266.27,627.73
P00821,Beauty,Personal Care,510.09,867.66
P00822,Toys,STEM Toys,723.03,1407.51
P00823,Toys,Collectibles,377.99,479.78
P00824,Sports,Outdoor,146.02,246.04
P00825,Baby,Gear,687.69,1318.33
P00826,Clothing,Women,47.63,60.58
P00827,Beauty,Makeup,618.49,1265.68
P00828,Home,Bath,294.73,639.92
P00829,Office,Accessories,336.09,745.63
P00830,Toys,Board Games,24.48,37.49
P00831,Baby,Gear,88.02,147.24
P00832,Baby,Diapers,517.79,829.99
P00833,Clothing,Athleisure,639.18,825.65
P00834,Beauty,Makeup,155.34,340.57
P00835,Beauty,Personal Care,699.91,933.14
P00836,Office,Supplies,170.56,380.5
P00837,Clothing,Kids,832.91,1272.16
P00838,Beauty,Haircare,778.29,1330.33
P00839,Baby,Clothing,595.98,943.68
P00840,Toys,Board Games,773.76,1321.86
P00841,Home,Kitchen,740.17,1045.36
P00842,Electronics,Computers,660.55,1406.49
P00843,Grocery,Beverages,493.72,1180.19
P00844,Beauty,Makeup,668.75,1056.75
P00845,Sports,Fitness,215.82,522.04
P00846,Beauty,Personal Care,357.8,609.34
P00847,Home,Furniture,387.91,898.76
P00848,Beauty,Personal Care,339.92,454.62
P00849,Office,Electronics,586.21,805.57
P00850,Beauty,Fragrance,102.52,201.1
P00851,Office,Supplies,428.58,682.96
P00852,Beauty,Haircare,262.18,571.91
P00853,Beauty,Haircare,488.87,1131.4
P00854,Baby,Feeding,653.57,1013.25
P00855,Office,Electronics,391.31,671.58
P00856,Clothing,Women,600.42,1437.89
P00857,Beauty,Personal Care,408.68,786.59
P00858,Electronics,Audio,665.02,1132.62
P00859,Home,Decor,386.24,869.64
P00860,Home,Kitchen,361.26,632.91
P00861,Grocery,Fresh,543.06,1057.2
P00862,Sports,Cycling,945.38,1341.27
P00863,Electronics,Smart Home,267.36,715.54
P00864,Clothing,Kids,741.79,1239.58
P00865,Office,Supplies,672.24,1175.19
P00866,Sports,Outdoor,788.18,1392.79
P00867,Toys,Collectibles,977.96,1377.41
P00868,Sports,Fitness,473.29,1124.0
P00869,Clothing,Women,679.07,877.79
P00870,Toys,Collectibles,754.71,1162.53
P00871,Toys,Board Games,292.01,379.04
P00872,Electronics,Audio,29.91,61.56
P00873,Clothing,Men,235.5,633.09
P00874,Toys,Board Games,434.56,594.64
P00875,Beauty,Personal Care,414.2,871.55
P00876,Toys,Kids Toys,642.55,1093.56
P00877,Beauty,Skincare,129.05,229.51
P00878,Clothing,Men,290.28,450.39
P00879,Sports,Outdoor,392.58,585.96
P00880,Grocery,Frozen,374.71,558.69
P00881,Grocery,Frozen,90.11,223.09
P00882,Toys,Collectibles,532.82,1239.14
P00883,Baby,Clothing,1076.95,1431.14
P00884,Sports,Team Sports,754.35,1298.12
P00885,Electronics,Computers,375.94,856.09
P00886,Grocery,Frozen,180.76,264.16
P00887,Beauty,Haircare,231.52,514.29
P00888,Baby,Feeding,18.78,35.01
P00889,Toys,Kids Toys,459.0,827.53
P00890,Grocery,Beverages,717.53,1243.88
P00891,Sports,Outdoor,125.57,278.16
P00892,Sports,Fitness,507.35,1124.4
P00893,Beauty,Fragrance,814.97,1353.52
P00894,Clothing,Men,385.42,694.83
P00895,Toys,Board Games,15.01,32.48
P00896,Baby,Diapers,73.29,97.98
P00897,Grocery,Frozen,684.6,1066.22
P00898,Sports,Fitness,354.43,868.05
P00899,Sports,Cycling,418.54,668.07
P00900,Beauty,Haircare,1031.85,1433.81
P00901,Office,Supplies,240.35,388.09
P00902,Clothing,Shoes,111.5,184.35
P00903,Office,Accessories,320.89,450.15
P00904,Home,Kitchen,722.08,909.0
P00905,Baby,Gear,33.21,43.62
P00906,Clothing,Shoes,846.76,1231.9
P00907,Clothing,Athleisure,449.78,657.42
P00908,Grocery,Beverages,551.17,1324.41
P00909,Baby,Clothing,1119.61,1466.45
P00910,Grocery,Beverages,176.01,429.28
P00911,Office,Electronics,455.26,589.85
P00912,Electronics,TV & Video,513.1,736.15
P00913,Grocery,Snacks,151.93,413.89
P00914,Beauty,Fragrance,666.37,1306.2
P00915,Toys,STEM Toys,747.99,970.38
P00916,Baby,Gear,523.26,656.35
P00917,Baby,Feeding,700.76,1000.85
P00918,Clothing,Shoes,171.18,247.6
P00919,Home,Furniture,605.3,1041.23
P00920,Beauty,Makeup,495.96,1376.15
P00921,Baby,Diapers,22.63,37.63
P00922,Beauty,Skincare,582.24,887.47
P00923,Clothing,Men,276.6,347.36
P00924,Beauty,Makeup,340.06,583.76
P00925,Home,Bedding,221.32,439.6
P00926,Toys,Collectibles,399.41,664.46
P00927,Baby,Feeding,1096.54,1431.75
P00928,Clothing,Athleisure,21.18,47.98
P00929,Clothing,Shoes,598.98,905.62
P00930,Beauty,Fragrance,433.69,640.55
P00931,Home,Bedding,655.32,1343.06
P00932,Toys,Board Games,773.35,1089.31
P00933,Clothing,Shoes,1044.49,1400.48
P00934,Beauty,Personal Care,87.1,247.21
P00935,Toys,STEM Toys,898.86,1132.86
P00936,Grocery,Pantry,5.11,10.25
P00937,Toys,Collectibles,86.3,174.15
P00938,Home,Bath,86.99,241.24
P00939,Beauty,Makeup,205.88,416.96
P00940,Office,Supplies,853.1,1449.54
P00941,Beauty,Personal Care,37.04,85.66
P00942,Sports,Team Sports,459.71,779.72
P00943,Beauty,Haircare,404.15,747.13
P00944,Electronics,Audio,263.54,343.22
P00945,Office,Accessories,490.55,714.92
P00946,Electronics,Smart Home,470.14,1128.04
P00947,Clothing,Shoes,627.58,1018.32
P00948,Home,Decor,267.05,594.99
P00949,Grocery,Fresh,443.57,659.37
P00950,Office,Supplies,549.87,824.34
P00951,Beauty,Makeup,56.04,105.3
P00952,Clothing,Kids,162.3,356.95
P00953,Baby,Feeding,362.14,562.7
P00954,Clothing,Women,877.38,1495.68
P00955,Baby,Diapers,508.59,1252.49
P00956,Home,Storage,144.91,330.38
P00957,Electronics,Computers,218.1,521.89
P00958,Baby,Gear,319.3,539.95
P00959,Electronics,Phones,896.14,1444.54
P00960,Grocery,Frozen,678.92,1173.14
P00961,Electronics,Audio,464.46,613.64
P00962,Toys,Kids Toys,690.11,1162.39
P00963,Baby,Clothing,366.3,763.45
P00964,Grocery,Snacks,359.37,668.25
P00965,Home,Kitchen,253.63,440.86
P00966,Baby,Diapers,377.36,904.27
P00967,Baby,Diapers,113.56,290.97
P00968,Baby,Gear,689.22,1155.45
P00969,Clothing,Women,253.58,495.82
P00970,Electronics,Audio,272.79,349.18
P00971,Beauty,Personal Care,452.92,587.67
P00972,Clothing,Women,229.93,525.47
P00973,Home,Furniture,794.6,1384.02
P00974,Electronics,Computers,375.36,924.33
P00975,Clothing,Men,1084.59,1498.54
P00976,Sports,Team Sports,2.06,5.18
P00977,Beauty,Haircare,96.56,126.12
P00978,Grocery,Fresh,643.34,890.7
P00979,Grocery,Pantry,712.83,995.63
P00980,Clothing,Athleisure,139.01,373.84
P00981,Clothing,Men,524.43,1254.04
P00982,Baby,Feeding,16.76,45.95
P00983,Office,Accessories,534.41,888.21
P00984,Beauty,Personal Care,431.96,844.1
P00985,Office,Electronics,297.4,469.47
P00986,Home,Decor,559.35,1154.11
P00987,Clothing,Men,434.59,660.57
P00988,Clothing,Shoes,88.02,169.68
P00989,Toys,Kids Toys,566.85,767.43
P00990,Beauty,Personal Care,198.66,363.67
P00991,Toys,Collectibles,18.1,45.3
P00992,Beauty,Fragrance,316.52,524.7
P00993,Electronics,Smart Home,177.29,248.99
P00994,Office,Electronics,87.19,160.55
P00995,Sports,Cycling,562.53,930.88
P00996,Home,Storage,777.95,1090.75
P00997,Beauty,Fragrance,183.37,373.03
P00998,Toys,Collectibles,157.52,233.23
P00999,Sports,Fitness,548.87,958.54
P01000,Beauty,Makeup,3.38,5.53
P01001,Home,Decor,503.53,987.21
P01002,Toys,Board Games,411.69,711.27
P01003,Office,Furniture,614.11,1294.3
P01004,Home,Furniture,502.23,1039.83
P01005,Baby,Gear,506.7,808.23
P01006,Toys,STEM Toys,515.94,1291.02
P01007,Home,Furniture,367.17,776.02
P01008,Home,Storage,384.34,939.29
P01009,Grocery,Fresh,255.17,549.08
P01010,Electronics,Computers,837.63,1188.35
P01011,Grocery,Snacks,191.68,275.38
P01012,Baby,Diapers,701.88,1216.21
P01013,Baby,Diapers,50.12,125.94
P01014,Office,Supplies,136.85,256.27
P01015,Home,Bath,558.13,701.65
P01016,Electronics,Smart Home,70.87,134.65
P01017,Grocery,Pantry,725.33,1110.6
P01018,Beauty,Skincare,858.54,1457.81
P01019,Electronics,Phones,207.24,331.49
P01020,Electronics,Phones,439.87,596.68
P01021,Grocery,Fresh,124.63,160.82
P01022,Grocery,Snacks,140.94,356.55
P01023,Baby,Gear,451.87,888.57
P01024,Toys,STEM Toys,345.8,705.79
P01025,Beauty,Personal Care,615.16,998.54
P01026,Electronics,Gaming,266.5,375.46
P01027,Office,Furniture,100.89,203.1
P01028,Grocery,Beverages,651.69,1460.79
P01029,Grocery,Snacks,142.97,215.04
P01030,Baby,Feeding,141.4,380.23
P01031,Office,Accessories,509.32,1225.9
P01032,Sports,Outdoor,357.97,871.83
P01033,Grocery,Pantry,323.51,472.49
P01034,Electronics,Smart Home,93.04,173.82
P01035,Baby,Feeding,765.07,1177.97
P01036,Baby,Clothing,691.63,945.48
P01037,Baby,Feeding,57.97,87.24
P01038,Toys,STEM Toys,477.84,1281.6
P01039,Clothing,Women,554.12,750.1
P01040,Beauty,Skincare,541.84,1140.17
P01041,Office,Accessories,657.56,1293.11
P01042,Clothing,Athleisure,208.79,328.37
P01043,Office,Accessories,834.74,1182.08
P01044,Toys,Kids Toys,491.23,1302.34
P01045,Home,Kitchen,110.22,208.18
P01046,Grocery,Fresh,609.32,863.3
P01047,Baby,Feeding,215.28,396.39
P01048,Electronics,Computers,54.64,112.9
P01049,Home,Bath,521.62,1215.7
P01050,Baby,Clothing,838.98,1335.71
P01051,Electronics,Computers,430.45,1187.68
P01052,Sports,Outdoor,35.23,46.11
P01053,Toys,STEM Toys,845.79,1095.45
P01054,Home,Bath,350.94,450.64
P01055,Home,Storage,649.99,1109.82
P01056,Beauty,Fragrance,434.93,576.98
P01057,Toys,Board Games,1053.25,1384.9
P01058,Sports,Team Sports,714.92,981.45
P01059,Grocery,Fresh,453.39,786.4
P01060,Baby,Feeding,598.77,786.05
P01061,Electronics,Gaming,576.59,1145.31
P01062,Toys,Kids Toys,725.12,1485.07
P01063,Electronics,Audio,1025.0,1437.13
P01064,Sports,Team Sports,1009.4,1296.47
P01065,Home,Storage,78.74,99.7
P01066,Baby,Clothing,233.82,365.25
P01067,Office,Electronics,438.54,914.39
P01068,Office,Electronics,75.81,114.83
P01069,Baby,Gear,70.54,129.45
P01070,Home,Kitchen,193.88,330.09
P01071,Electronics,Smart Home,833.35,1386.37
P01072,Beauty,Skincare,1015.54,1448.52
P01073,Electronics,TV & Video,301.85,518.95
P01074,Electronics,TV & Video,90.23,159.01
P01075,Office,Furniture,565.68,1220.34
P01076,Grocery,Fresh,553.92,790.16
P01077,Beauty,Personal Care,81.49,134.05
P01078,Office,Electronics,515.78,1225.75
P01079,Office,Furniture,781.6,1039.19
P01080,Grocery,Pantry,161.49,408.84
P01081,Office,Accessories,109.18,165.64
P01082,Baby,Gear,72.85,136.78
P01083,Toys,Board Games,373.47,628.19
P01084,Grocery,Frozen,620.98,1293.25
P01085,Electronics,Audio,390.38,804.01
P01086,Sports,Fitness,671.53,1305.98
P01087,Sports,Outdoor,241.99,346.87
P01088,Baby,Gear,114.81,156.19
P01089,Electronics,Smart Home,571.06,1190.36
P01090,Office,Accessories,1111.37,1442.47
P01091,Beauty,Fragrance,343.3,844.3
P01092,Toys,Board Games,493.48,1164.05
P01093,Home,Kitchen,1097.34,1489.35
P01094,Clothing,Women,101.32,171.74
P01095,Baby,Clothing,98.05,200.34
P01096,Office,Accessories,588.57,920.86
P01097,Beauty,Personal Care,45.48,57.29
P01098,Toys,Board Games,623.17,1374.52
P01099,Clothing,Women,721.71,1131.13
P01100,Office,Accessories,545.74,763.0
P01101,Beauty,Personal Care,168.5,273.56
P01102,Grocery,Snacks,847.04,1163.88
P01103,Toys,STEM Toys,305.31,592.19
P01104,Electronics,Gaming,205.92,352.83
P01105,Grocery,Pantry,221.39,346.53
P01106,Home,Bath,31.71,48.6
P01107,Grocery,Beverages,107.1,159.84
P01108,Baby,Gear,570.6,1095.03
P01109,Grocery,Pantry,491.52,641.83
P01110,Baby,Gear,993.71,1339.09
P01111,Grocery,Frozen,714.85,1154.4
P01112,Baby,Gear,207.43,450.02
P01113,Baby,Gear,1086.82,1472.94
P01114,Sports,Fitness,579.3,1062.13
P01115,Sports,Team Sports,98.1,277.66
P01116,Home,Kitchen,772.71,1138.09
P01117,Baby,Feeding,488.44,639.35
P01118,Electronics,Smart Home,342.77,545.06
P01119,Electronics,TV & Video,658.46,1093.25
P01120,Home,Bedding,634.78,1184.4
P01121,Clothing,Shoes,16.38,21.89
P01122,Home,Kitchen,325.75,695.26
P01123,Electronics,TV & Video,211.58,323.76
P01124,Office,Accessories,362.26,1032.47
P01125,Beauty,Fragrance,474.62,812.1
P01126,Grocery,Beverages,325.01,656.21
P01127,Beauty,Haircare,1089.8,1388.02
P01128,Baby,Gear,208.7,500.3
P01129,Toys,Board Games,249.48,517.24
P01130,Toys,Collectibles,246.65,440.88
P01131,Sports,Fitness,397.29,523.95
P01132,Grocery,Pantry,133.07,296.67
P01133,Electronics,Audio,696.29,1170.28
P01134,Beauty,Haircare,37.61,62.4
P01135,Clothing,Men,575.22,1278.55
P01136,Beauty,Makeup,129.59,275.15
P01137,Clothing,Athleisure,700.26,1444.36
P01138,Grocery,Frozen,825.7,1157.88
P01139,Clothing,Kids,626.16,833.84
P01140,Electronics,Computers,158.08,242.76
P01141,Office,Furniture,220.94,289.57
P01142,Baby,Clothing,459.02,1137.77
P01143,Grocery,Snacks,86.57,156.72
P01144,Grocery,Beverages,352.39,810.63
P01145,Clothing,Kids,313.88,667.6
P01146,Beauty,Personal Care,1003.45,1330.94
P01147,Grocery,Beverages,342.05,494.17
P01148,Office,Supplies,463.5,1188.87
P01149,Baby,Clothing,79.97,176.98
P01150,Sports,Team Sports,662.86,873.06
P01151,Office,Supplies,637.79,1174.29
P01152,Electronics,Phones,229.66,543.69
P01153,Electronics,Gaming,242.72,410.54
P01154,Office,Furniture,330.65,809.9
P01155,Beauty,Skincare,205.88,344.75
P01156,Home,Decor,821.68,1436.8
P01157,Clothing,Women,979.33,1370.15
P01158,Toys,Kids Toys,175.61,246.68
P01159,Office,Accessories,359.45,780.16
P01160,Home,Decor,744.73,1092.71
P01161,Sports,Cycling,530.05,776.16
P01162,Sports,Team Sports,54.26,85.62
P01163,Beauty,Fragrance,463.22,976.95
P01164,Clothing,Athleisure,494.02,646.42
P01165,Sports,Cycling,490.09,1398.61
P01166,Home,Storage,786.22,1383.68
P01167,Electronics,TV & Video,465.0,959.97
P01168,Home,Furniture,961.99,1346.63
P01169,Office,Accessories,570.14,928.44
P01170,Toys,Collectibles,559.54,816.93
P01171,Office,Furniture,608.53,864.47
P01172,Electronics,Smart Home,413.8,696.36
P01173,Clothing,Men,620.0,1033.39
P01174,Clothing,Men,630.82,1197.83
P01175,Sports,Team Sports,359.76,647.01
P01176,Toys,STEM Toys,198.24,478.68
P01177,Grocery,Snacks,129.57,243.53
P01178,Office,Electronics,131.29,171.53
P01179,Baby,Gear,351.58,576.35
P01180,Beauty,Makeup,387.46,860.88
P01181,Toys,STEM Toys,292.64,736.05
P01182,Clothing,Athleisure,154.43,241.85
P01183,Clothing,Women,442.88,560.71
P01184,Beauty,Personal Care,306.67,485.85
P01185,Sports,Team Sports,570.93,885.05
P01186,Sports,Outdoor,264.89,752.24
P01187,Clothing,Women,570.18,817.37
P01188,Baby,Gear,100.48,130.7
P01189,Home,Decor,635.35,1019.16
P01190,Beauty,Fragrance,1022.78,1390.67
P01191,Toys,Collectibles,524.37,1251.75
P01192,Home,Kitchen,125.93,203.71
P01193,Electronics,Audio,930.03,1397.22
P01194,Baby,Clothing,777.78,1206.93
P01195,Sports,Team Sports,134.89,182.23
P01196,Home,Furniture,1063.3,1442.01
P01197,Clothing,Athleisure,574.26,1207.47
P01198,Sports,Team Sports,40.43,60.76
P01199,Sports,Outdoor,640.02,916.61
P01200,Toys,Board Games,479.17,905.12
P01201,Clothing,Shoes,461.39,791.3
P01202,Home,Storage,433.63,1102.59
P01203,Grocery,Beverages,705.65,1276.69
P01204,Baby,Feeding,214.75,436.14
P01205,Sports,Fitness,569.52,802.61
P01206,Clothing,Shoes,289.21,820.41
P01207,Office,Accessories,308.35,406.37
P01208,Toys,STEM Toys,302.93,624.4
P01209,Toys,Kids Toys,553.0,946.9
P01210,Toys,Kids Toys,255.07,536.51
P01211,Electronics,Computers,585.13,1454.14
P01212,Electronics,Gaming,392.54,726.27
P01213,Sports,Cycling,298.81,609.56
P01214,Grocery,Frozen,626.12,1340.25
P01215,Clothing,Athleisure,740.74,1268.64
P01216,Beauty,Skincare,416.01,1185.95
P01217,Home,Furniture,585.24,1016.24
