order_id,customer_id,order_date,sales_channel,order_status
O0000595,C07861,2021-04-24,Online,Completed
O0000596,C02221,2022-07-16,Store,Cancelled
O0000597,C09881,2023-01-01,Store,Completed
O0000598,C05037,2023-09-17,Delivery,Completed
O0000599,C02399,2021-02-10,Online,Completed
O0000600,C07469,2020-12-29,Store,Completed
O0000601,C01811,2024-05-25,Online,Completed
O0000602,C05934,2022-12-31,Store,Completed
O0000603,C01768,2020-11-08,Delivery,Completed
O0000604,C06109,2024-06-15,Online,Completed
O0000605,C04812,2021-10-17,Delivery,Completed
O0000606,C01647,2024-12-24,Online,Completed
O0000607,C05576,2020-10-13,Store,Completed
O0000608,C01097,2024-12-22,Online,Cancelled
O0000609,C09492,2020-06-06,Delivery,Completed
O0000610,C01373,2023-06-22,Online,Completed
O0000611,C06332,2021-05-30,Online,Completed
O0000612,C07124,2024-07-28,Online,Cancelled
O0000613,C09311,2021-11-04,Delivery,Completed
O0000614,C02250,2022-06-27,Delivery,Completed
O0000615,C02392,2023-10-14,Store,Returned
O0000616,C08880,2023-11-26,Store,Completed
O0000617,C01668,2024-07-07,Store,Completed
O0000618,C06282,2020-12-27,Store,Completed
O0000619,C09163,2020-12-17,Store,Completed
O0000620,C06040,2021-04-03,Online,Completed
O0000621,C07956,2023-07-26,Delivery,Completed
O0000622,C06487,2020-04-25,Online,Completed
O0000623,C01406,2023-12-25,Pickup,Completed
O0000624,C07024,2021-11-21,Online,Completed
O0000625,C01943,2021-02-12,Online,Completed
O0000626,C04668,2023-12-13,Online,Completed
O0000627,C00506,2021-12-02,Delivery,Completed
O0000628,C03968,2021-02-17,Online,Completed
O0000629,C07978,2022-11-03,Store,Completed
O0000630,C00255,2024-12-23,Online,Completed
O0000631,C03270,2023-12-23,Online,Completed
O0000632,C07931,2020-01-25,Online,Cancelled
O0000633,C08341,2023-11-25,Store,Completed
O0000634,C09340,2021-06-16,Pickup,Completed
O0000635,C04288,2023-12-12,Delivery,Completed
O0000636,C09960,2021-12-22,Online,Completed
O0000637,C09979,2021-07-18,Store,Completed
O0000638,C05092,2023-08-13,Online,Completed
O0000639,C06079,2020-07-01,Online,Completed
O0000640,C04225,2022-04-30,Online,Completed
O0000641,C00812,2020-12-10,Store,Cancelled
O0000642,C01285,2024-12-12,Online,Cancelled
O0000643,C02157,2023-08-13,Online,Completed
O0000644,C06147,2022-08-21,Pickup,Completed
O0000645,C04558,2022-11-13,Store,Completed
O0000646,C02395,2022-12-30,Delivery,Completed
O0000647,C01468,2024-08-01,Online,Completed
O0000648,C07032,2022-05-05,Pickup,Completed
O0000649,C08943,2020-10-29,Delivery,Completed
O0000650,C04482,2022-11-28,Online,Completed
O0000651,C08756,2021-10-23,Online,Completed
O0000652,C01601,2020-12-02,Pickup,Completed
O0000653,C04520,2021-10-08,Online,Completed
O0000654,C02014,2023-12-17,Online,Completed
O0000655,C00607,2020-06-19,Online,Completed
O0000656,C08080,2023-06-04,Store,Completed
O0000657,C04320,2023-09-30,Delivery,Completed
O0000658,C01713,2021-11-28,Online,Cancelled
O0000659,C03002,2024-07-02,Store,Cancelled
O0000660,C01866,2023-03-12,Delivery,Completed
O0000661,C08437,2021-02-26,Store,Completed
O0000662,C07164,2020-01-25,Online,Completed
O0000663,C05071,2020-06-15,Store,Cancelled
O0000664,C06565,2021-07-13,Online,Completed
O0000665,C05282,2020-07-11,Store,Completed
O0000666,C04925,2021-05-09,Store,Completed
O0000667,C08676,2020-08-16,Store,Completed
O0000668,C03495,2023-07-02,Store,Completed
O0000669,C04172,2023-08-22,Online,Completed
O0000670,C05778,2023-09-14,Pickup,Completed
O0000671,C07946,2020-07-29,Delivery,Completed
O0000672,C02180,2022-07-24,Store,Completed
O0000673,C02031,2023-10-08,Store,Completed
O0000674,C02881,2024-01-27,Online,Completed
O0000675,C08104,2023-11-21,Pickup,Completed
O0000676,C08011,2023-06-13,Online,Completed
O0000677,C07322,2022-03-19,Online,Completed
O0000678,C01558,2021-06-29,Store,Completed
O0000679,C09686,2023-10-10,Store,Returned
O0000680,C07670,2023-07-22,Store,Completed
O0000681,C02944,2024-09-21,Delivery,Completed
O0000682,C02449,2020-09-01,Pickup,Completed
O0000683,C09109,2020-08-20,Online,Completed
O0000684,C03330,2021-01-23,Store,Completed
O0000685,C08145,2024-03-20,Delivery,Completed
O0000686,C00512,2022-01-17,Delivery,Completed
O0000687,C00491,2022-09-25,Online,Completed
O0000688,C04635,2023-11-28,Store,Completed
O0000689,C02658,2024-12-29,Online,Completed
O0000690,C04547,2021-06-24,Online,Completed
O0000691,C07415,2021-05-07,Online,Returned
O0000692,C01150,2022-05-19,Online,Completed
O0000693,C02015,2024-05-23,Online,Completed
O0000694,C05925,2022-02-12,Delivery,Completed
O0000695,C09530,2023-08-19,Online,Cancelled
O0000696,C07425,2021-11-09,Store,Completed
O0000697,C08912,2022-01-29,Pickup,Completed
O0000698,C03679,2022-09-12,Delivery,Completed
O0000699,C03809,2021-04-19,Online,Returned
O0000700,C06437,2020-05-01,Online,Completed
O0000701,C07413,2022-11-12,Online,Completed
O0000702,C01674,2022-12-16,Online,Completed
O0000703,C01617,2020-09-11,Store,Completed
O0000704,C08884,2022-11-16,Pickup,Completed
O0000705,C08144,2024-02-24,Online,Completed
O0000706,C04663,2021-11-21,Store,Completed
O0000707,C00193,2023-12-24,Online,Completed
O0000708,C05118,2022-04-26,Online,Completed
O0000709,C05492,2020-03-04,Online,Completed
O0000710,C04294,2023-11-12,Store,Completed
O0000711,C06956,2023-02-08,Online,Completed
O0000712,C04055,2022-05-23,Store,Completed
O0000713,C01740,2020-08-09,Store,Completed
O0000714,C06407,2020-09-02,Online,Completed
O0000715,C08966,2023-12-08,Delivery,Completed
O0000716,C08599,2020-08-17,Online,Returned
O0000717,C01616,2024-06-16,Store,Completed
O0000718,C02816,2023-12-15,Delivery,Returned
O0000719,C00145,2022-12-09,Online,Completed
O0000720,C07973,2021-09-30,Online,Cancelled
O0000721,C04104,2021-09-17,Online,Completed
O0000722,C03218,2020-02-22,Delivery,Completed
O0000723,C00424,2023-04-13,Store,Completed
O0000724,C08360,2020-03-01,Store,Completed
O0000725,C00032,2020-01-08,Online,Completed
O0000726,C04541,2020-04-15,Store,Completed
O0000727,C04214,2020-05-08,Online,Completed
O0000728,C01116,2021-10-01,Delivery,Completed
O0000729,C00258,2024-05-11,Store,Completed
O0000730,C04961,2024-07-04,Online,Completed
O0000731,C02180,2023-06-27,Store,Completed
O0000732,C03636,2021-08-16,Store,Completed
O0000733,C07889,2021-12-01,Store,Completed
O0000734,C03673,2020-07-10,Online,Completed
O0000735,C00483,2020-08-28,Pickup,Completed
O0000736,C04343,2020-10-08,Online,Completed
O0000737,C02060,2022-11-20,Online,Completed
O0000738,C09381,2023-09-24,Pickup,Completed
O0000739,C03045,2024-05-20,Online,Completed
O0000740,C03513,2022-07-31,Online,Completed
O0000741,C02000,2020-11-03,Online,Completed
O0000742,C06551,2023-05-19,Online,Completed
O0000743,C02586,2022-10-28,Online,Completed
O0000744,C03803,2020-09-18,Store,Completed
O0000745,C01316,2023-09-06,Pickup,Completed
O0000746,C05286,2020-12-06,Online,Completed
O0000747,C03647,2023-12-08,Store,Completed
O0000748,C08988,2022-12-20,Online,Completed
O0000749,C09535,2023-08-05,Delivery,Completed
O0000750,C05756,2023-07-26,Online,Completed
O0000751,C08560,2024-03-03,Online,Completed
O0000752,C02929,2023-03-23,Online,Completed
O0000753,C05690,2021-12-02,Store,Completed
O0000754,C06183,2020-08-29,Online,Completed
O0000755,C05655,2024-07-13,Pickup,Completed
O0000756,C05837,2020-09-23,Store,Completed
O0000757,C03092,2021-04-15,Online,Completed
O0000758,C06372,2020-07-12,Pickup,Cancelled
O0000759,C08755,2023-11-23,Store,Completed
O0000760,C02044,2022-11-30,Pickup,Completed
O0000761,C02979,2023-01-06,Online,Completed
O0000762,C06139,2022-12-21,Store,Cancelled
O0000763,C04088,2022-06-21,Store,Completed
O0000764,C01325,2021-07-04,Online,Completed
O0000765,C02022,2020-08-20,Online,Completed
O0000766,C01871,2024-07-04,Online,Completed
O0000767,C07873,2024-08-02,Online,Completed
O0000768,C01451,2021-02-10,Online,Completed
O0000769,C05769,2022-10-04,Online,Completed
O0000770,C07727,2020-07-31,Online,Completed
O0000771,C04255,2020-07-15,Online,Completed
O0000772,C03800,2023-08-18,Online,Completed
O0000773,C01828,2020-07-30,Store,Completed
O0000774,C00494,2021-11-07,Store,Returned
O0000775,C08111,2024-11-08,Pickup,Completed
O0000776,C07937,2024-05-04,Online,Completed
O0000777,C04977,2024-07-02,Delivery,Completed
O0000778,C05209,2021-02-14,Store,Completed
O0000779,C05424,2020-04-21,Pickup,Completed
O0000780,C00644,2021-11-18,Store,Completed
O0000781,C09634,2020-08-31,Online,Completed
O0000782,C02268,2020-07-04,Store,Completed
O0000783,C08598,2023-12-23,Online,Completed
O0000784,C03817,2023-11-06,Store,Completed
O0000785,C00476,2023-07-22,Delivery,Completed
O0000786,C07304,2021-03-12,Store,Completed
O0000787,C06757,2021-09-04,Online,Completed
O0000788,C01767,2020-11-21,Online,Completed
O0000789,C05273,2022-03-22,Online,Completed
O0000790,C00148,2023-12-23,Online,Completed
O0000791,C02071,2021-12-01,Delivery,Cancelled
O0000792,C02138,2022-08-02,Pickup,Completed
O0000793,C04093,2021-09-10,Online,Completed
O0000794,C00561,2022-06-10,Online,Completed
O0000795,C04521,2023-11-24,Store,Completed
O0000796,C05382,2022-12-07,Store,Completed
O0000797,C09622,2021-07-01,Store,Completed
O0000798,C07019,2021-04-22,Online,Completed
O0000799,C02183,2024-08-26,Online,Completed
O0000800,C06559,2020-11-15,Delivery,Completed
O0000801,C09734,2024-08-11,Online,Completed
O0000802,C08513,2020-11-29,Online,Returned
O0000803,C03556,2021-06-19,Store,Completed
O0000804,C01555,2020-11-27,Store,Completed
O0000805,C04995,2024-11-10,Online,Completed
O0000806,C07107,2020-11-01,Store,Completed
O0000807,C02410,2022-08-20,Online,Completed
O0000808,C08207,2024-11-22,Online,Completed
O0000809,C08097,2020-11-19,Online,Completed
O0000810,C05145,2024-08-10,Store,Completed
O0000811,C00785,2023-01-27,Online,Completed
O0000812,C01657,2024-10-17,Store,Returned
O0000813,C03386,2023-12-22,Pickup,Completed
O0000814,C08803,2022-05-21,Delivery,Completed
O0000815,C07365,2022-09-16,Pickup,Completed
O0000816,C07603,2024-08-17,Pickup,Completed
O0000817,C04508,2024-10-27,Online,Completed
O0000818,C01970,2023-11-11,Online,Completed
O0000819,C05879,2021-11-30,Delivery,Completed
O0000820,C03280,2023-09-21,Online,Completed
O0000821,C01608,2021-08-21,Online,Returned
O0000822,C05393,2024-03-09,Online,Completed
O0000823,C07662,2023-03-17,Online,Completed
O0000824,C00126,2021-09-10,Delivery,Completed
O0000825,C02080,2022-04-30,Delivery,Completed
O0000826,C01479,2020-08-11,Store,Completed
O0000827,C00187,2023-01-03,Online,Returned
O0000828,C09064,2022-01-29,Pickup,Completed
O0000829,C08025,2021-10-15,Online,Completed
O0000830,C00413,2020-10-15,Online,Completed
O0000831,C00721,2020-08-05,Delivery,Completed
O0000832,C01052,2024-02-26,Store,Completed
O0000833,C01217,2021-08-29,Pickup,Completed
O0000834,C04367,2021-09-29,Online,Completed
O0000835,C03985,2024-09-01,Store,Completed
O0000836,C03471,2020-05-25,Online,Completed
O0000837,C02168,2020-12-24,Online,Completed
O0000838,C06007,2021-05-21,Online,Completed
O0000839,C03322,2023-12-22,Pickup,Completed
O0000840,C00165,2022-12-08,Pickup,Completed
O0000841,C01597,2022-11-25,Store,Completed
O0000842,C03846,2021-11-02,Online,Completed
O0000843,C03404,2021-09-16,Online,Cancelled
O0000844,C06256,2021-12-29,Online,Completed
O0000845,C02305,2021-10-16,Online,Completed
O0000846,C02857,2020-03-28,Online,Completed
O0000847,C04401,2024-08-22,Online,Completed
O0000848,C03060,2021-12-25,Store,Completed
O0000849,C06126,2023-09-03,Online,Completed
O0000850,C07597,2024-04-26,Store,Returned
O0000851,C05686,2020-06-25,Store,Completed
O0000852,C05494,2020-12-01,Online,Completed
O0000853,C03017,2021-11-08,Store,Completed
O0000854,C01766,2023-02-23,Online,Completed
O0000855,C06309,2024-03-28,Online,Completed
O0000856,C01308,2021-08-22,Store,Completed
O0000857,C04765,2023-11-23,Store,Completed
O0000858,C07951,2020-12-11,Pickup,Completed
O0000859,C09345,2022-04-15,Pickup,Completed
O0000860,C00214,2022-02-02,Online,Completed
O0000861,C04581,2021-12-26,Online,Completed
O0000862,C09712,2021-10-23,Store,Completed
O0000863,C00182,2020-06-08,Pickup,Returned
O0000864,C09973,2022-08-18,Online,Completed
O0000865,C02949,2024-02-17,Online,Cancelled
O0000866,C05575,2021-06-07,Store,Completed
O0000867,C01957,2023-06-15,Online,Completed
O0000868,C02551,2021-02-27,Online,Completed
O0000869,C00687,2021-08-21,Online,Completed
O0000870,C02204,2021-06-05,Store,Completed
O0000871,C08887,2021-10-30,Store,Completed
O0000872,C05466,2023-11-18,Online,Completed
O0000873,C01136,2023-06-20,Store,Completed
O0000874,C07404,2021-06-24,Online,Completed
O0000875,C07406,2023-08-13,Online,Completed
O0000876,C09330,2023-10-11,Online,Cancelled
O0000877,C00024,2020-07-30,Delivery,Completed
O0000878,C09406,2023-04-23,Online,Completed
O0000879,C01321,2022-05-23,Online,Completed
O0000880,C07772,2022-09-18,Store,Completed
O0000881,C09427,2023-12-20,Online,Completed
O0000882,C02955,2022-01-21,Online,Completed
O0000883,C09442,2021-10-25,Online,Completed
O0000884,C02762,2023-12-15,Store,Completed
O0000885,C09271,2024-09-07,Online,Returned
O0000886,C04243,2023-12-13,Pickup,Completed
O0000887,C03509,2020-07-20,Online,Completed
O0000888,C06027,2021-10-30,Online,Returned
O0000889,C00840,2020-11-28,Online,Completed
O0000890,C09340,2022-08-27,Online,Cancelled
O0000891,C03572,2020-12-18,Online,Cancelled
O0000892,C06628,2021-10-30,Online,Completed
O0000893,C02209,2021-09-19,Delivery,Completed
O0000894,C03438,2020-05-24,Store,Completed
O0000895,C01741,2024-02-15,Store,Completed
O0000896,C06514,2024-08-11,Online,Completed
O0000897,C00322,2023-09-06,Online,Completed
O0000898,C05072,2023-04-18,Online,Completed
O0000899,C09385,2023-11-15,Delivery,Completed
O0000900,C07216,2024-04-08,Store,Completed
O0000901,C00921,2024-03-21,Online,Completed
O0000902,C01042,2024-11-25,Online,Returned
O0000903,C00568,2023-10-25,Online,Completed
O0000904,C06400,2024-05-07,Online,Completed
O0000905,C01689,2024-09-07,Store,Completed
O0000906,C01873,2024-04-23,Pickup,Completed
O0000907,C00902,2024-09-23,Online,Completed
O0000908,C04326,2024-06-09,Store,Completed
O0000909,C02239,2020-07-19,Pickup,Completed
O0000910,C02815,2023-11-25,Online,Completed
O0000911,C07625,2021-10-29,Online,Completed
O0000912,C07495,2022-03-29,Online,Completed
O0000913,C07044,2020-08-30,Online,Completed
O0000914,C05875,2021-06-16,Store,Completed
O0000915,C01845,2022-07-03,Online,Completed
O0000916,C00551,2024-07-27,Pickup,Cancelled
O0000917,C02669,2022-04-12,Online,Returned
O0000918,C02891,2022-09-16,Online,Completed
O0000919,C02706,2021-01-05,Store,Completed
O0000920,C05004,2021-11-04,Delivery,Completed
O0000921,C04639,2020-08-28,Store,Completed
O0000922,C06412,2024-04-24,Online,Completed
O0000923,C01076,2020-05-15,Online,Completed
O0000924,C01908,2021-06-25,Store,Completed
O0000925,C05639,2021-12-20,Online,Completed
O0000926,C00997,2020-09-23,Online,Completed
O0000927,C03571,2023-08-13,Online,Completed
O0000928,C03151,2020-11-07,Pickup,Completed
O0000929,C05589,2022-12-10,Online,Completed
O0000930,C08388,2020-12-16,Delivery,Completed
O0000931,C09394,2024-04-28,Pickup,Completed
O0000932,C09804,2022-08-12,Online,Completed
O0000933,C05868,2023-03-29,Online,Completed
O0000934,C05438,2022-06-15,Online,Completed
O0000935,C01334,2024-08-27,Delivery,Completed
O0000936,C02991,2024-05-11,Store,Completed
O0000937,C07011,2024-12-05,Store,Completed
O0000938,C04168,2023-09-10,Online,Completed
O0000939,C06497,2021-05-29,Store,Returned
O0000940,C09434,2022-09-03,Store,Completed
O0000941,C04524,2021-11-21,Pickup,Completed
O0000942,C02139,2024-12-27,Online,Cancelled
O0000943,C05726,2022-11-07,Pickup,Completed
O0000944,C03329,2024-04-25,Store,Completed
O0000945,C02288,2023-07-17,Pickup,Completed
O0000946,C04676,2024-11-26,Online,Completed
O0000947,C06001,2020-10-23,Online,Completed
O0000948,C04259,2022-05-27,Store,Completed
O0000949,C09591,2020-11-21,Online,Completed
O0000950,C07187,2023-03-18,Online,Completed
O0000951,C00101,2020-11-30,Online,Completed
O0000952,C00731,2024-12-21,Delivery,Cancelled
O0000953,C09816,2021-11-23,Online,Completed
O0000954,C05195,2024-06-22,Online,Completed
O0000955,C05305,2023-08-26,Delivery,Completed
O0000956,C09589,2024-05-09,Online,Completed
O0000957,C02847,2024-10-09,Store,Completed
O0000958,C02131,2024-04-25,Pickup,Completed
O0000959,C01586,2022-12-30,Online,Returned
O0000960,C01363,2024-05-17,Online,Cancelled
O0000961,C05507,2024-05-16,Online,Completed
O0000962,C07328,2022-06-08,Pickup,Completed
O0000963,C08741,2023-06-22,Online,Cancelled
O0000964,C00268,2023-10-04,Online,Completed
O0000965,C02822,2021-07-30,Online,Completed
O0000966,C07051,2023-01-01,Online,Completed
O0000967,C04565,2024-04-28,Online,Returned
O0000968,C05987,2023-10-15,Online,Completed
O0000969,C03548,2023-06-26,Store,Completed
O0000970,C03810,2020-03-08,Online,Completed
O0000971,C05506,2023-11-08,Online,Completed
O0000972,C06131,2022-09-29,Delivery,Completed
O0000973,C02065,2021-05-14,Store,Completed
O0000974,C05930,2021-04-10,Online,Completed
O0000975,C03711,2024-03-14,Online,Completed
O0000976,C06068,2020-11-16,Online,Completed
O0000977,C09070,2024-01-30,Online,Completed
O0000978,C01080,2021-02-08,Online,Completed
O0000979,C02954,2021-04-13,Online,Completed
O0000980,C08775,2020-12-14,Store,Completed
O0000981,C01026,2023-01-30,Online,Completed
O0000982,C05519,2021-02-19,Store,Completed
O0000983,C04521,2021-04-04,Online,Completed
O0000984,C02624,2024-07-07,Pickup,Completed
O0000985,C05796,2021-02-05,Online,Completed
O0000986,C05427,2021-06-24,Store,Completed
O0000987,C05099,2022-07-23,Online,Completed
O0000988,C04461,2021-01-13,Store,Completed
O0000989,C08383,2024-10-02,Online,Completed
O0000990,C03563,2021-12-07,Online,Completed
O0000991,C03514,2020-03-15,Online,Completed
O0000992,C02411,2020-07-13,Store,Completed
O0000993,C07279,2024-02-15,Online,Completed
O0000994,C07094,2020-06-06,Pickup,Completed
O0000995,C08281,2023-08-28,Online,Completed
O0000996,C01856,2023-02-18,Store,Completed
O0000997,C01506,2024-05-09,Store,Completed
O0000998,C05260,2020-04-16,Store,Completed
O0000999,C08703,2021-04-15,Online,Completed
O0001000,C08330,2023-03-16,Online,Completed
O0001001,C02714,2020-07-06,Online,Completed
O0001002,C02643,2024-08-11,Delivery,Completed
O0001003,C00391,2022-12-28,Online,Completed
O0001004,C09718,2022-11-05,Pickup,Completed
O0001005,C06166,2024-12-22,Online,Completed
O0001006,C04685,2020-02-07,Delivery,Completed
O0001007,C03819,2022-12-25,Online,Completed
O0001008,C08541,2021-10-16,Store,Completed
O0001009,C02483,2024-08-24,Online,Completed
O0001010,C04062,2022-01-28,Store,Completed
O0001011,C02278,2023-04-18,Online,Completed
O0001012,C04624,2022-09-29,Online,Completed
O0001013,C04177,2021-11-26,Pickup,Cancelled
O0001014,C08936,2021-01-19,Store,Completed
O0001015,C05535,2023-11-19,Online,Completed
O0001016,C05748,2020-11-13,Store,Completed
O0001017,C06048,2022-11-20,Store,Completed
O0001018,C04410,2020-09-03,Store,Completed
O0001019,C02427,2023-10-15,Store,Completed
O0001020,C04279,2024-05-27,Online,Completed
O0001021,C03473,2023-06-11,Pickup,Completed
O0001022,C02020,2022-12-04,Pickup,Completed
O0001023,C00076,2021-01-25,Online,Completed
O0001024,C08575,2022-07-31,Online,Completed
